* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
247.924805 -0.003 140.4924
248.291016 -0.002 140.5751
248.657227 -0.002 140.6637
249.023438 -0.001 140.7559
249.389648 -0.001 140.8518
249.755859 -0.001 140.9517
250.122070 -0.000 141.0556
250.488281 -0.000 141.1631
250.854492 -0.000 141.2734
251.220703 -0.000 141.3863
251.586914 -0.000 141.5019
251.953125 -0.000 141.6201
252.319336 -0.000 141.7406
252.685547 -0.000 141.8632
253.051758 -0.000 141.9879
253.417969 -0.000 142.1144
253.784180 -0.000 142.2427
254.150391 -0.000 142.3728
254.516602 -0.000 142.5045
254.882812 0.000 142.6377
255.249023 0.000 142.7723
255.615234 0.000 142.9084
255.981445 0.000 143.0458
256.347656 0.000 143.1844
256.713867 0.000 143.3243
257.080078 0.000 143.4653
257.446289 0.000 143.6075
257.812500 0.000 143.7507
258.178711 0.000 143.8950
258.544922 0.000 144.0403
258.911133 0.000 144.1865
259.277344 0.000 144.3336
259.643555 0.000 144.4817
260.009766 0.000 144.6306
260.375977 0.000 144.7803
260.742188 0.000 144.9309
261.108398 0.000 145.0822
261.474609 0.000 145.2343
261.840820 0.000 145.3871
262.207031 0.000 145.5406
262.573242 0.000 145.6948
262.939453 0.000 145.8497
263.305664 0.000 146.0052
263.671875 0.000 146.1613
264.038086 0.000 146.3180
264.404297 0.000 146.4753
264.770508 0.000 146.6332
265.136719 0.000 146.7917
265.502930 0.000 146.9507
265.869141 0.000 147.1102
266.235352 0.000 147.2702
266.601562 0.000 147.4307
266.967773 0.000 147.5917
267.333984 0.000 147.7532
267.700195 0.000 147.9151
268.066406 0.000 148.0775
268.432617 0.000 148.2403
268.798828 0.000 148.4035
269.165039 0.000 148.5671
269.531250 0.000 148.7312
269.897461 0.000 148.8956
270.263672 0.000 149.0604
270.629883 0.000 149.2256
270.996094 0.000 149.3912
271.362305 0.000 149.5570
271.728516 0.000 149.7233
272.094727 0.000 149.8899
272.460938 0.000 150.0568
272.827148 -0.000 150.2240
273.193359 0.000 150.3916
273.559570 0.000 150.5594
273.925781 0.000 150.7276
274.291992 0.000 150.8960
274.658203 0.000 151.0648
275.024414 0.000 151.2338
275.390625 0.000 151.4030
275.756836 0.000 151.5726
276.123047 0.000 151.7423
276.489258 0.000 151.9124
276.855469 0.000 152.0827
277.221680 0.000 152.2532
277.587891 0.000 152.4240
277.954102 0.000 152.5950
278.320312 0.000 152.7662
278.686523 0.000 152.9376
279.052734 0.000 153.1093
279.418945 0.000 153.2811
279.785156 0.000 153.4532
280.151367 0.000 153.6255
280.517578 0.000 153.7979
280.883789 0.000 153.9706
281.250000 0.000 154.1434
281.616211 0.000 154.3164
281.982422 0.000 154.4896
282.348633 0.000 154.6630
282.714844 0.000 154.8365
283.081055 0.000 155.0102
283.447266 0.000 155.1840
283.813477 0.000 155.3580
284.179688 0.000 155.5322
284.545898 0.000 155.7065
284.912109 0.000 155.8809
285.278320 0.000 156.0555
285.644531 0.000 156.2303
286.010742 0.000 156.4051
286.376953 0.000 156.5801
286.743164 0.000 156.7553
287.109375 0.000 156.9305
287.475586 0.000 157.1059
287.841797 -0.000 157.2813
