* Generated by rew_pipeline.py (source UUID 6c5ff0b0-8c32-4d9a-87d3-d1c755ad89b3, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.filtered.120.green.multipos.fdw6, R.filtered.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
13768.798828 72.338 61.4571
13768.981934 72.343 61.1388
13769.165039 72.358 60.7036
13769.348145 72.356 60.2170
13769.531250 72.332 59.8613
13769.714355 72.308 59.7179
13769.897461 72.306 59.6319
13770.080566 72.312 59.3483
13770.263672 72.282 58.7940
13770.446777 72.187 58.1975
13770.629883 72.044 57.9066
13770.812988 71.916 58.0582
13770.996094 71.866 58.3876
13771.179199 71.892 58.4326
13771.362305 71.937 57.9631
13771.545410 71.939 57.1660
13771.728516 71.882 56.4455
13771.911621 71.797 56.0888
13772.094727 71.731 56.0791
13772.277832 71.700 56.1835
13772.460938 71.693 56.2096
13772.644043 71.689 56.1313
13772.827148 71.686 55.9899
13773.010254 71.692 55.7433
13773.193359 71.701 55.2819
13773.376465 71.686 54.5878
13773.559570 71.623 53.8381
13773.742676 71.517 53.3044
13773.925781 71.407 53.1289
13774.108887 71.331 53.1793
13774.291992 71.295 53.1588
13774.475098 71.262 52.8864
13774.658203 71.198 52.4452
13774.841309 71.095 52.0673
13775.024414 70.981 51.8964
13775.207520 70.888 51.8680
13775.390625 70.820 51.8142
13775.573730 70.759 51.6752
13775.756836 70.690 51.5635
13775.939941 70.623 51.6214
13776.123047 70.581 51.8309
13776.306152 70.570 52.0003
13776.489258 70.565 51.9506
13776.672363 70.524 51.7043
13776.855469 70.430 51.4736
13777.038574 70.299 51.4788
13777.221680 70.173 51.7637
13777.404785 70.085 52.1592
13777.587891 70.040 52.4303
13777.770996 70.018 52.4519
13777.954102 69.996 52.2600
13778.137207 69.959 51.9768
13778.320312 69.904 51.7342
13778.503418 69.832 51.6439
13778.686523 69.750 51.7925
13778.869629 69.674 52.1975
13779.052734 69.621 52.7576
13779.235840 69.594 53.2730
13779.418945 69.573 53.5801
13779.602051 69.528 53.6863
13779.785156 69.447 53.7750
13779.968262 69.346 54.0619
13780.151367 69.265 54.6113
13780.334473 69.235 55.2722
13780.517578 69.248 55.8113
13780.700684 69.273 56.1271
13780.883789 69.275 56.3247
13781.066895 69.246 56.6046
13781.250000 69.208 57.0801
13781.433105 69.185 57.6902
13781.616211 69.183 58.2738
13781.799316 69.190 58.7415
13781.982422 69.193 59.1595
13782.165527 69.200 59.6743
13782.348633 69.237 60.3402
13782.531738 69.328 61.0218
13782.714844 69.465 61.4765
13782.897949 69.607 61.5624
13783.081055 69.708 61.3663
13783.264160 69.747 61.1432
13783.447266 69.742 61.1296
13783.630371 69.735 61.3646
13783.813477 69.755 61.6618
13783.996582 69.801 61.7813
13784.179688 69.844 61.6593
13784.362793 69.863 61.4652
13784.545898 69.868 61.4446
13784.729004 69.898 61.6786
13784.912109 69.981 61.9817
13785.095215 70.105 62.0501
13785.278320 70.221 61.7394
13785.461426 70.284 61.1851
13785.644531 70.282 60.6886
13785.827637 70.248 60.4851
13786.010742 70.232 60.5714
13786.193848 70.267 60.7145
13786.376953 70.350 60.6398
13786.560059 70.448 60.2259
13786.743164 70.526 59.5422
13786.926270 70.566 58.7658
13787.109375 70.563 58.0847
13787.292480 70.529 57.6491
13787.475586 70.488 57.5312
13787.658691 70.470 57.6773
13787.841797 70.501 57.8813
13788.024902 70.578 57.8696
13788.208008 70.671 57.4702
13788.391113 70.741 56.7301
13788.574219 70.771 55.8649
13788.757324 70.771 55.0895
13788.940430 70.766 54.4624
13789.123535 70.771 53.8732
13789.306641 70.775 53.1881
13789.489746 70.757 52.4031
13789.672852 70.710 51.6501
13789.855957 70.652 51.0495
13790.039062 70.613 50.5657
13790.222168 70.609 50.0153
13790.405273 70.619 49.2468
13790.588379 70.613 48.2981
13790.771484 70.573 47.3742
13790.954590 70.511 46.6678
13791.137695 70.455 46.1917
13791.320801 70.422 45.7672
13791.503906 70.400 45.1859
13791.687012 70.362 44.3777
13791.870117 70.292 43.4271
13792.053223 70.196 42.4566
13792.236328 70.091 41.5105
13792.419434 69.985 40.5534
13792.602539 69.872 39.5642
13792.785645 69.736 38.6171
13792.968750 69.576 37.8477
13793.151855 69.405 37.3358
13793.334961 69.245 37.0027
13793.518066 69.103 36.6355
13793.701172 68.963 36.0255
13793.884277 68.797 35.1138
13794.067383 68.586 34.0239
13794.250488 68.334 32.9842
13794.433594 68.068 32.2012
13794.616699 67.825 31.7508
13794.799805 67.628 31.5544
13794.982910 67.472 31.4617
13795.166016 67.327 31.3864
13795.349121 67.161 31.3665
13795.532227 66.959 31.5023
13795.715332 66.727 31.8158
13795.898438 66.474 32.1800
13796.081543 66.194 32.4017
13796.264648 65.860 32.4218
13796.447754 65.452 32.4219
13796.630859 64.989 32.7175
13796.813965 64.528 33.4802
13796.997070 64.122 34.5479
13797.180176 63.768 35.5874
13797.363281 63.405 36.5226
13797.546387 62.984 37.7266
13797.729492 62.533 39.7050
13797.912598 62.140 42.5180
13798.095703 61.861 45.5578
13798.278809 61.634 48.1918
13798.461914 61.342 50.5781
13798.645020 60.965 53.6179
13798.828125 60.646 57.9966
13799.011230 60.577 63.1364
13799.194336 60.763 67.5448
13799.377441 61.002 70.6049
13799.560547 61.132 73.1800
13799.743652 61.193 76.5464
13799.926758 61.382 80.9647
13800.109863 61.822 85.2115
13800.292969 62.391 87.9605
13800.476074 62.872 89.2339
13800.659180 63.163 90.0788
13800.842285 63.330 91.5061
13801.025391 63.525 93.6981
13801.208496 63.842 95.9677
13801.391602 64.245 97.5935
13801.574707 64.646 98.5355
13801.757812 65.021 99.2145
13801.940918 65.416 99.8587
13802.124023 65.871 100.2217
13802.307129 66.355 99.9209
13802.490234 66.786 98.9490
13802.673340 67.106 97.7410
13802.856445 67.330 96.8339
13803.039551 67.524 96.4482
13803.222656 67.753 96.3250
13803.405762 68.020 95.9784
13803.588867 68.275 95.1467
13803.771973 68.469 93.9629
13803.955078 68.595 92.7644
13804.138184 68.692 91.7957
13804.321289 68.806 91.0480
13804.504395 68.958 90.3331
13804.687500 69.131 89.4888
13804.870605 69.293 88.5096
13805.053711 69.422 87.5074
13805.236816 69.511 86.6029
13805.419922 69.567 85.8488
13805.603027 69.602 85.2221
13805.786133 69.630 84.6409
13805.969238 69.659 83.9970
13806.152344 69.690 83.1961
13806.335449 69.718 82.2187
13806.518555 69.738 81.1449
13806.701660 69.753 80.1107
13806.884766 69.775 79.2110
13807.067871 69.810 78.4385
13807.250977 69.848 77.7306
13807.434082 69.866 77.0801
13807.617188 69.847 76.5892
13807.800293 69.798 76.3847
13807.983398 69.749 76.4684
13808.166504 69.729 76.6480
13808.349609 69.740 76.6633
13808.532715 69.757 76.3893
13808.715820 69.760 75.9089
13808.898926 69.750 75.3802
13809.082031 69.743 74.8645
13809.265137 69.743 74.2910
13809.448242 69.731 73.6008
13809.631348 69.679 72.8956
13809.814453 69.586 72.4105
13809.997559 69.487 72.3091
13810.180664 69.432 72.4827
13810.363770 69.440 72.5870
13810.546875 69.483 72.3335
13810.729980 69.511 71.7440
13810.913086 69.498 71.1008
13811.096191 69.461 70.6848
13811.279297 69.438 70.5325
13811.462402 69.446 70.4318
13811.645508 69.466 70.1498
13811.828613 69.455 69.6689
13812.011719 69.390 69.1961
13812.194824 69.287 68.9833
13812.377930 69.190 69.1241
13812.561035 69.136 69.4860
13812.744141 69.134 69.8282
13812.927246 69.164 69.9891
13813.110352 69.194 69.9764
13813.293457 69.205 69.9073
13813.476562 69.197 69.8940
13813.659668 69.182 69.9497
13813.842773 69.171 69.9763
13814.025879 69.159 69.8325
13814.208984 69.127 69.4599
13814.392090 69.055 68.9696
13814.575195 68.946 68.6202
13814.758301 68.834 68.6550
13814.941406 68.776 69.0878
13815.124512 68.806 69.6144
13815.307617 68.902 69.8161
13815.490723 68.996 69.5004
13815.673828 69.018 68.8437
13815.856934 68.947 68.2420
13816.040039 68.816 68.0247
13816.223145 68.690 68.2247
13816.406250 68.618 68.5558
13816.589355 68.601 68.6570
13816.772461 68.601 68.3783
13816.955566 68.582 67.8580
13817.138672 68.528 67.3796
13817.321777 68.453 67.1883
13817.504883 68.383 67.3713
13817.687988 68.340 67.8321
13817.871094 68.332 68.3361
13818.054199 68.342 68.6232
13818.237305 68.335 68.5471
13818.420410 68.273 68.1697
13818.603516 68.147 67.7328
13818.786621 67.980 67.5025
13818.969727 67.820 67.5766
13819.152832 67.704 67.8134
13819.335938 67.624 67.9991
13819.519043 67.541 68.0991
13819.702148 67.424 68.3199
13819.885254 67.281 68.9003
13820.068359 67.144 69.8585
13820.251465 67.030 70.9634
13820.434570 66.919 72.0088
13820.617676 66.784 73.0599
13820.800781 66.639 74.3581
13820.983887 66.544 75.9498
13821.166992 66.545 77.4845
13821.350098 66.612 78.5234
13821.533203 66.665 79.0516
13821.716309 66.652 79.5612
13821.899414 66.606 80.6210
13822.082520 66.614 82.3322
13822.265625 66.730 84.1980
13822.448730 66.911 85.6657
13822.631836 67.071 86.7132
13822.814941 67.176 87.7770
13822.998047 67.275 89.1852
13823.181152 67.436 90.7389
13823.364258 67.661 91.9065
13823.547363 67.878 92.4491
13823.730469 68.025 92.6798
13823.913574 68.117 93.1155
13824.096680 68.234 93.9191
13824.279785 68.438 94.6886
13824.462891 68.703 94.8781
13824.645996 68.945 94.3935
13824.829102 69.105 93.6675
13825.012207 69.201 93.2406
13825.195312 69.302 93.3001
13825.378418 69.460 93.5592
13825.561523 69.658 93.6103
13825.744629 69.839 93.3489
13825.927734 69.970 92.9988
13826.110840 70.070 92.7891
13826.293945 70.176 92.6899
13826.477051 70.304 92.4749
13826.660156 70.431 92.0260
13826.843262 70.538 91.4874
13827.026367 70.643 91.0856
13827.209473 70.788 90.8199
13827.392578 70.989 90.3997
13827.575684 71.205 89.5484
13827.758789 71.365 88.3380
13827.941895 71.433 87.1803
13828.125000 71.442 86.4966
13828.308105 71.466 86.3411
13828.491211 71.560 86.3021
13828.674316 71.704 85.8670
13828.857422 71.831 84.8913
13829.040527 71.892 83.6790
13829.223633 71.898 82.6652
13829.406738 71.906 82.0372
13829.589844 71.967 81.5845
13829.772949 72.075 80.9264
13829.956055 72.178 79.8824
13830.139160 72.228 78.6026
13830.322266 72.214 77.3896
13830.505371 72.166 76.4347
13830.688477 72.124 75.6890
13830.871582 72.102 74.9546
13831.054688 72.086 74.0957
13831.237793 72.058 73.1506
13831.420898 72.017 72.2587
13831.604004 71.978 71.4971
13831.787109 71.960 70.7948
13831.970215 71.958 69.9936
13832.153320 71.948 69.0021
13832.336426 71.900 67.8898
13832.519531 71.803 66.8517
13832.702637 71.672 66.0758
13832.885742 71.544 65.6039
13833.068848 71.447 65.2869
13833.251953 71.379 64.8933
13833.435059 71.313 64.2999
13833.618164 71.217 63.5903
13833.801270 71.084 62.9785
13833.984375 70.938 62.6154
13834.167480 70.810 62.4449
13834.350586 70.709 62.2520
13834.533691 70.608 61.8989
13834.716797 70.476 61.5013
13834.899902 70.311 61.3579
13835.083008 70.160 61.6596
13835.266113 70.074 62.2418
13835.449219 70.058 62.6733
13835.632324 70.054 62.6747
13835.815430 69.993 62.4113
13835.998535 69.857 62.3547
13836.181641 69.705 62.8535
13836.364746 69.620 63.7490
13836.547852 69.630 64.4439
13836.730957 69.676 64.4667
13836.914062 69.663 63.9232
13837.097168 69.551 63.3868
13837.280273 69.379 63.4446
13837.463379 69.242 64.2428
13837.646484 69.203 65.3697
13837.829590 69.247 66.2425
13838.012695 69.299 66.6246
13838.195801 69.299 66.7117
13838.378906 69.242 66.8378
13838.562012 69.170 67.1614
13838.745117 69.125 67.5736
13838.928223 69.122 67.8450
13839.111328 69.147 67.8389
13839.294434 69.182 67.5909
13839.477539 69.215 67.2436
13839.660645 69.245 66.9492
13839.843750 69.278 66.8028
13840.026855 69.318 66.8162
13840.209961 69.363 66.9145
13840.393066 69.398 66.9925
13840.576172 69.399 67.0063
13840.759277 69.350 67.0328
13840.942383 69.257 67.2065
13841.125488 69.155 67.5669
13841.308594 69.080 67.9506
13841.491699 69.033 68.0956
13841.674805 68.982 67.8966
13841.857910 68.896 67.5476
13842.041016 68.779 67.4009
13842.224121 68.677 67.6489
13842.407227 68.636 68.1124
13842.590332 68.650 68.3942
13842.773438 68.655 68.2955
13842.956543 68.592 68.0330
13843.139648 68.455 68.0587
13843.322754 68.305 68.6555
13843.505859 68.219 69.6463
13843.688965 68.221 70.5116
13843.872070 68.264 70.8713
13844.055176 68.280 70.7938
13844.238281 68.239 70.6643
13844.421387 68.163 70.8436
13844.604492 68.099 71.4324
13844.787598 68.078 72.2821
13844.970703 68.099 73.1836
13845.153809 68.144 74.0158
13845.336914 68.194 74.7409
13845.520020 68.237 75.3550
13845.703125 68.257 75.8947
13845.886230 68.251 76.4702
13846.069336 68.233 77.2068
13846.252441 68.235 78.1110
13846.435547 68.284 78.9962
13846.618652 68.371 79.6129
13846.801758 68.462 79.8718
13846.984863 68.525 79.9327
13847.167969 68.559 80.0639
13847.351074 68.596 80.4244
13847.534180 68.667 80.9492
13847.717285 68.782 81.4347
13847.900391 68.919 81.7158
13848.083496 69.051 81.7545
13848.266602 69.153 81.6005
13848.449707 69.212 81.3326
13848.632812 69.219 81.0591
13848.815918 69.178 80.9245
13848.999023 69.113 81.0542
13849.182129 69.063 81.4354
13849.365234 69.057 81.8764
13849.548340 69.094 82.1364
13849.731445 69.143 82.1371
13849.914551 69.184 82.0119
13850.097656 69.219 81.9502
13850.280762 69.272 82.0003
13850.463867 69.349 82.0472
13850.646973 69.433 81.9816
13850.830078 69.500 81.8490
13851.013184 69.551 81.7829
13851.196289 69.607 81.8039
13851.379395 69.683 81.7446
13851.562500 69.757 81.4390
13851.745605 69.794 80.9864
13851.928711 69.787 80.7502
13852.111816 69.788 81.0296
13852.294922 69.873 81.6637
13852.478027 70.058 82.0522
13852.661133 70.263 81.7158
13852.844238 70.374 80.7872
13853.027344 70.337 79.9180
13853.210449 70.199 79.7844
13853.393555 70.083 80.5229
13853.576660 70.082 81.5182
13853.759766 70.179 81.9325
13853.942871 70.273 81.4798
13854.125977 70.287 80.5510
13854.309082 70.231 79.7386
13854.492188 70.172 79.3308
13854.675293 70.167 79.1582
13854.858398 70.209 78.9048
13855.041504 70.255 78.5041
13855.224609 70.279 78.1628
13855.407715 70.299 78.0357
13855.590820 70.346 77.9825
13855.773926 70.408 77.7014
13855.957031 70.434 77.1046
13856.140137 70.390 76.4715
13856.323242 70.296 76.2118
13856.506348 70.226 76.4525
13856.689453 70.236 76.8528
13856.872559 70.310 76.9154
13857.055664 70.376 76.4845
13857.238770 70.378 75.8561
13857.421875 70.322 75.4440
13857.604980 70.261 75.3832
13857.788086 70.237 75.4241
13857.971191 70.234 75.2398
13858.154297 70.205 74.7965
13858.337402 70.129 74.3775
13858.520508 70.036 74.2644
13858.703613 69.978 74.4295
13858.886719 69.973 74.5608
13859.069824 69.984 74.4215
13859.252930 69.961 74.1206
13859.436035 69.894 73.9949
13859.619141 69.826 74.2487
13859.802246 69.809 74.7084
13859.985352 69.846 74.9698
13860.168457 69.887 74.8083
13860.351562 69.878 74.3955
13860.534668 69.809 74.1243
13860.717773 69.721 74.2659
13860.900879 69.667 74.7499
13861.083984 69.659 75.2726
13861.267090 69.666 75.6181
13861.450195 69.650 75.8465
13861.633301 69.605 76.1701
13861.816406 69.560 76.6982
13861.999512 69.546 77.3052
13862.182617 69.565 77.7569
13862.365723 69.586 77.9566
13862.548828 69.579 78.0527
13862.731934 69.546 78.3194
13862.915039 69.516 78.9326
13863.098145 69.530 79.8237
13863.281250 69.600 80.7233
13863.464355 69.704 81.3679
13863.647461 69.802 81.6690
13863.830566 69.865 81.7230
13864.013672 69.888 81.6974
13864.196777 69.886 81.7185
13864.379883 69.882 81.8194
13864.562988 69.895 81.9696
13864.746094 69.932 82.1247
13864.929199 69.993 82.2532
13865.112305 70.075 82.3177
13865.295410 70.166 82.2671
13865.478516 70.246 82.0693
13865.661621 70.296 81.7652
13865.844727 70.303 81.4773
13866.027832 70.282 81.3343
13866.210938 70.264 81.3580
13866.394043 70.276 81.4088
13866.577148 70.319 81.2829
13866.760254 70.368 80.8937
13866.943359 70.392 80.3716
13867.126465 70.384 79.9791
13867.309570 70.365 79.9162
13867.492676 70.366 80.1627
13867.675781 70.398 80.5044
13867.858887 70.443 80.7280
13868.041992 70.469 80.7980
13868.225098 70.464 80.8442
13868.408203 70.448 80.9986
13868.591309 70.456 81.2429
13868.774414 70.508 81.4117
13868.957520 70.592 81.3536
13869.140625 70.681 81.0830
13869.323730 70.751 80.7803
13869.506836 70.803 80.6510
13869.689941 70.856 80.7737
13869.873047 70.923 81.0432
13870.056152 71.000 81.2600
13870.239258 71.062 81.2820
13870.422363 71.083 81.1280
13870.605469 71.055 80.9544
13870.788574 71.000 80.9380
13870.971680 70.963 81.1280
13871.154785 70.981 81.3741
13871.337891 71.060 81.4183
13871.520996 71.167 81.1059
13871.704102 71.257 80.5255
13871.887207 71.306 79.9486
13872.070312 71.327 79.6223
13872.253418 71.354 79.5671
13872.436523 71.407 79.5590
13872.619629 71.466 79.3383
13872.802734 71.493 78.8660
13872.985840 71.465 78.3605
13873.168945 71.407 78.0940
13873.352051 71.371 78.1143
13873.535156 71.398 78.1558
13873.718262 71.470 77.8689
13873.901367 71.533 77.1577
13874.084473 71.539 76.2657
13874.267578 71.489 75.5615
13874.450684 71.424 75.2373
13874.633789 71.389 75.1614
13874.816895 71.392 75.0266
13875.000000 71.400 74.6523
13875.183105 71.383 74.1261
13875.366211 71.336 73.6657
13875.549316 71.287 73.3925
13875.732422 71.256 73.2363
13875.915527 71.241 73.0594
13876.098633 71.220 72.8333
13876.281738 71.179 72.6666
13876.464844 71.125 72.6581
13876.647949 71.077 72.7641
13876.831055 71.036 72.8370
13877.014160 70.987 72.7998
13877.197266 70.917 72.7435
13877.380371 70.843 72.8174
13877.563477 70.803 73.0219
13877.746582 70.820 73.1410
13877.929688 70.873 72.9402
13878.112793 70.910 72.4323
13878.295898 70.896 71.9256
13878.479004 70.838 71.8029
13878.662109 70.784 72.2251
13878.845215 70.780 72.9832
13879.028320 70.827 73.6684
13879.211426 70.881 74.0045
13879.394531 70.896 74.0087
13879.577637 70.857 73.8718
13879.760742 70.779 73.7529
13879.943848 70.692 73.6787
13880.126953 70.614 73.6020
13880.310059 70.549 73.5162
13880.493164 70.503 73.4850
13880.676270 70.486 73.5657
13880.859375 70.505 73.7309
13881.042480 70.553 73.8945
13881.225586 70.608 74.0030
13881.408691 70.648 74.0864
13881.591797 70.665 74.2021
13881.774902 70.662 74.3568
13881.958008 70.642 74.4944
13882.141113 70.598 74.5787
13882.324219 70.529 74.6669
13882.507324 70.444 74.8836
13882.690430 70.373 75.2946
13882.873535 70.345 75.8068
13883.056641 70.364 76.2203
13883.239746 70.404 76.4085
13883.422852 70.431 76.4434
13883.605957 70.434 76.5307
13883.789062 70.434 76.8192
13883.972168 70.461 77.2454
13884.155273 70.527 77.5741
13884.338379 70.605 77.6097
13884.521484 70.659 77.3808
13884.704590 70.669 77.1187
13884.887695 70.651 77.0756
13885.070801 70.643 77.3299
13885.253906 70.674 77.7385
13885.437012 70.744 78.0758
13885.620117 70.828 78.2259
13885.803223 70.906 78.2300
13885.986328 70.976 78.1758
13886.169434 71.046 78.0714
13886.352539 71.118 77.8413
13886.535645 71.176 77.4457
13886.718750 71.200 76.9823
13886.901855 71.188 76.6529
13887.084961 71.166 76.6003
13887.268066 71.170 76.7576
13887.451172 71.214 76.8557
13887.634277 71.275 76.6248
13887.817383 71.310 75.9992
13888.000488 71.287 75.1516
13888.183594 71.207 74.3560
13888.366699 71.100 73.8155
13888.549805 71.007 73.5566
13888.732910 70.956 73.4465
13888.916016 70.948 73.3044
13889.099121 70.960 73.0137
13889.282227 70.962 72.5739
13889.465332 70.926 72.0914
13889.648438 70.844 71.7415
13889.831543 70.727 71.6849
13890.014648 70.611 71.9557
13890.197754 70.528 72.3855
13890.380859 70.482 72.6934
13890.563965 70.438 72.7203
13890.747070 70.357 72.6063
13890.930176 70.231 72.7177
13891.113281 70.102 73.3599
13891.296387 70.035 74.4699
13891.479492 70.058 75.6037
13891.662598 70.128 76.3231
13891.845703 70.167 76.5956
13892.028809 70.130 76.7870
13892.211914 70.044 77.3179
13892.395020 69.978 78.2940
13892.578125 69.987 79.4120
13892.761230 70.062 80.2676
13892.944336 70.154 80.7408
13893.127441 70.224 81.0414
13893.310547 70.276 81.4311
13893.493652 70.336 81.9639
13893.676758 70.414 82.4808
13893.859863 70.490 82.8378
13894.042969 70.535 83.0813
13894.226074 70.551 83.3891
13894.409180 70.567 83.8600
13894.592285 70.618 84.3925
13894.775391 70.708 84.7874
13894.958496 70.816 84.9620
13895.141602 70.917 85.0343
13895.324707 71.008 85.1991
13895.507812 71.106 85.5501
13895.690918 71.225 86.0128
