* Generated by rew_pipeline.py (source UUID c11b66be-534c-4ea4-ab08-38d8268a4119, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.nofdw.120.green.multipos.fdw6, R.nofdw.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
323.364258 71.972 158.0457
323.730469 71.870 154.6735
324.096680 71.631 151.0965
324.462891 71.284 148.0151
324.829102 70.966 144.7974
325.195312 70.609 141.1047
325.561523 70.207 137.8246
325.927734 69.781 134.8639
326.293945 69.221 132.1931
326.660156 68.554 130.1130
327.026367 67.799 128.5408
327.392578 67.044 128.6627
327.758789 66.579 129.8861
328.125000 66.188 130.5862
328.491211 65.793 132.5529
328.857422 65.758 134.6279
329.223633 65.839 135.1135
329.589844 66.017 135.7620
329.956055 66.389 135.2394
330.322266 66.574 133.4920
330.688477 66.666 132.2207
331.054688 66.853 130.0981
331.420898 67.035 127.0942
331.787109 67.334 123.7398
332.153320 67.626 119.4765
332.519531 67.785 115.6671
332.885742 68.028 111.8380
333.251953 68.206 106.1883
333.618164 68.193 100.0920
333.984375 68.222 94.1553
334.350586 68.229 87.7860
334.716797 68.153 82.1963
335.083008 68.195 76.9495
335.449219 68.256 70.6196
335.815430 68.246 64.0541
336.181641 68.276 57.5408
336.547852 68.296 50.8730
336.914062 68.325 44.4556
337.280273 68.429 37.7592
337.646484 68.541 30.9764
338.012695 68.718 24.7287
338.378906 68.902 18.4693
338.745117 68.972 12.6457
339.111328 69.118 7.2156
339.477539 69.369 0.6589
339.843750 69.560 -6.2961
340.209961 69.759 -12.5257
340.576172 69.934 -18.5402
340.942383 70.004 -24.1534
341.308594 70.089 -29.5921
341.674805 70.150 -35.3657
342.041016 70.156 -40.3466
342.407227 70.231 -44.6064
342.773438 70.254 -48.9889
343.139648 70.209 -52.7194
343.505859 70.301 -56.1193
343.872070 70.478 -59.9314
344.238281 70.672 -63.8343
344.604492 70.832 -68.2875
344.970703 70.848 -73.0419
345.336914 70.844 -77.6393
345.703125 70.814 -82.6593
346.069336 70.600 -87.0421
346.435547 70.325 -90.0943
346.801758 69.970 -93.1112
347.167969 69.458 -95.3145
347.534180 69.114 -96.6008
347.900391 68.818 -98.5331
348.266602 68.346 -98.7307
348.632812 68.131 -96.6930
348.999023 68.126 -95.8703
349.365234 68.023 -95.6259
349.731445 67.967 -94.9205
350.097656 67.946 -93.8629
350.463867 67.966 -91.9072
350.830078 68.067 -89.7470
351.196289 68.250 -87.4604
351.562500 68.648 -85.7510
351.928711 69.088 -85.1081
352.294922 69.543 -84.2873
352.661133 70.085 -84.2762
353.027344 70.529 -85.3066
353.393555 71.016 -86.5490
353.759766 71.555 -88.9450
354.125977 71.906 -91.1281
354.492188 72.254 -92.2485
354.858398 72.525 -94.4754
355.224609 72.547 -96.4706
355.590820 72.888 -97.6722
355.957031 73.485 -101.6956
356.323242 73.622 -106.1888
356.689453 73.523 -106.8368
357.055664 73.676 -106.5210
357.421875 73.724 -108.3364
357.788086 73.568 -110.4892
358.154297 73.517 -112.2261
358.520508 73.618 -113.6420
358.886719 73.830 -114.5398
359.252930 74.053 -115.6234
359.619141 74.174 -116.8288
359.985352 74.307 -117.8666
360.351562 74.525 -119.2880
360.717773 74.750 -120.9466
361.083984 74.969 -122.5599
361.450195 75.142 -124.4636
361.816406 75.232 -126.4199
362.182617 75.361 -128.2153
362.548828 75.573 -130.5495
362.915039 75.727 -133.4333
363.281250 75.788 -136.0081
363.647461 75.851 -138.3419
364.013672 75.902 -140.9826
364.379883 75.911 -143.7086
364.746094 75.906 -146.3551
365.112305 75.858 -149.0432
365.478516 75.723 -151.5918
365.844727 75.514 -153.8195
366.210938 75.278 -155.5653
366.577148 75.101 -156.9399
366.943359 74.971 -158.4252
367.309570 74.813 -159.7562
367.675781 74.677 -160.6236
368.041992 74.580 -161.5149
368.408203 74.476 -162.3460
368.774414 74.434 -163.0433
369.140625 74.443 -164.2136
369.506836 74.418 -165.6932
369.873047 74.388 -167.1703
370.239258 74.357 -168.9201
370.605469 74.281 -170.8244
370.971680 74.185 -172.6059
371.337891 74.105 -174.5092
371.704102 73.974 -176.8797
372.070312 73.694 -179.2066
372.436523 73.354 179.2927
372.802734 73.072 177.7964
373.168945 72.677 175.7784
373.535156 72.133 174.7378
373.901367 71.658 174.6591
374.267578 71.164 174.5849
374.633789 70.609 175.6253
375.000000 70.189 177.4205
375.366211 69.771 179.3648
375.732422 69.439 -176.9941
376.098633 69.455 -173.1643
376.464844 69.527 -170.3183
376.831055 69.661 -166.9018
377.197266 70.050 -164.1322
377.563477 70.486 -163.0353
377.929688 70.876 -162.8355
378.295898 71.211 -163.2054
378.662109 71.504 -163.4654
379.028320 71.874 -163.8633
379.394531 72.210 -165.2528
379.760742 72.386 -166.7595
380.126953 72.546 -168.0004
380.493164 72.700 -170.0417
380.859375 72.699 -172.4494
381.225586 72.638 -174.0172
381.591797 72.639 -175.2048
381.958008 72.579 -176.3943
382.324219 72.448 -176.8611
382.690430 72.386 -177.0951
383.056641 72.335 -177.8011
383.422852 72.285 -178.0887
383.789062 72.387 -177.8879
384.155273 72.588 -178.0150
384.521484 72.783 -178.3935
384.887695 72.974 -179.0861
385.253906 73.162 179.9138
385.620117 73.419 178.5239
385.986328 73.687 176.0767
386.352539 73.817 173.1310
386.718750 73.882 170.3372
387.084961 73.912 167.1579
387.451172 73.853 164.1135
387.817383 73.844 161.5589
388.183594 73.841 158.4123
388.549805 73.662 155.2604
388.916016 73.467 152.7562
389.282227 73.320 149.6067
389.648438 73.064 146.1530
390.014648 72.792 143.3360
390.380859 72.519 140.3995
390.747070 72.122 137.6483
391.113281 71.744 135.3011
391.479492 71.387 132.2518
391.845703 70.930 129.2144
392.211914 70.517 126.6695
392.578125 70.103 123.4208
392.944336 69.529 119.9129
393.310547 68.912 116.6363
393.676758 68.264 112.9399
394.042969 67.504 109.1647
394.409180 66.646 105.1452
394.775391 65.559 100.6184
395.141602 64.303 96.6211
395.507812 63.102 91.9050
395.874023 61.618 84.4568
396.240234 59.477 75.0902
396.606445 56.836 62.2040
396.972656 54.051 38.8367
397.338867 52.459 1.7631
397.705078 53.548 -34.1742
398.071289 56.024 -58.0851
398.437500 58.563 -73.6128
398.803711 60.592 -83.2234
399.169922 62.210 -87.4780
399.536133 63.839 -89.9311
399.902344 65.288 -94.6403
400.268555 66.264 -100.2402
400.634766 67.061 -104.4917
401.000977 67.900 -108.4825
401.367188 68.603 -112.8274
401.733398 69.169 -116.9266
402.099609 69.642 -121.1722
402.465820 69.947 -124.9554
402.832031 70.229 -127.5108
403.198242 70.548 -130.1752
403.564453 70.715 -133.3418
403.930664 70.766 -136.1262
404.296875 70.813 -138.6517
404.663086 70.808 -140.6496
405.029297 70.789 -141.6328
405.395508 70.765 -142.1920
405.761719 70.692 -142.5161
406.127930 70.647 -142.6714
406.494141 70.647 -142.7770
406.860352 70.706 -142.3038
407.226562 70.836 -141.4264
407.592773 70.935 -140.1071
407.958984 71.095 -138.1039
408.325195 71.372 -136.5917
408.691406 71.641 -135.3335
409.057617 72.051 -133.4723
409.423828 72.661 -132.3833
409.790039 73.230 -132.3146
410.156250 73.758 -132.2654
410.522461 74.356 -132.6125
410.888672 74.974 -133.7310
411.254883 75.582 -135.3087
411.621094 76.180 -137.2932
411.987305 76.740 -139.6942
412.353516 77.245 -142.4228
412.719727 77.702 -145.4510
413.085938 78.105 -148.8065
413.452148 78.433 -152.3562
413.818359 78.706 -155.8163
414.184570 78.971 -159.3115
414.550781 79.201 -163.0828
414.916992 79.371 -166.9101
415.283203 79.506 -170.7672
415.649414 79.584 -174.7779
416.015625 79.595 -178.6751
416.381836 79.583 177.5013
416.748047 79.522 173.5731
417.114258 79.394 169.8057
417.480469 79.217 166.1411
417.846680 78.931 162.6954
418.212891 78.581 160.1309
418.579102 78.280 157.9733
418.945312 77.930 155.7060
419.311523 77.521 154.2134
419.677734 77.206 153.2325
420.043945 76.897 152.0239
420.410156 76.543 151.4715
420.776367 76.289 151.3921
421.142578 76.051 150.9469
421.508789 75.770 150.8587
421.875000 75.567 151.2301
422.241211 75.429 151.5976
422.607422 75.328 152.1651
422.973633 75.270 152.8033
423.339844 75.231 153.4907
423.706055 75.247 154.0919
424.072266 75.280 154.3807
424.438477 75.336 154.8251
424.804688 75.480 155.1444
425.170898 75.617 155.0493
425.537109 75.746 155.1470
425.903320 75.956 155.0645
426.269531 76.184 154.4520
426.635742 76.429 153.6482
427.001953 76.697 152.3493
427.368164 76.910 150.7164
427.734375 77.117 149.0868
428.100586 77.333 147.0062
428.466797 77.500 144.5992
428.833008 77.652 142.0466
429.199219 77.764 139.0380
429.565430 77.796 135.9381
429.931641 77.821 132.7803
430.297852 77.796 129.1409
430.664062 77.657 125.6675
431.030273 77.510 122.6311
431.396484 77.349 119.2481
431.762695 77.060 115.6965
432.128906 76.686 112.5966
432.495117 76.292 109.8726
432.861328 75.879 107.4802
433.227539 75.437 105.3811
433.593750 74.912 103.7338
433.959961 74.348 103.0204
434.326172 73.843 102.7589
434.692383 73.337 102.5199
435.058594 72.861 102.9206
435.424805 72.547 103.5659
435.791016 72.309 103.8054
436.157227 72.075 104.2535
436.523438 71.910 104.9224
436.889648 71.776 105.1953
437.255859 71.604 105.1839
437.622070 71.423 105.0852
437.988281 71.257 104.7651
438.354492 71.074 104.1767
438.720703 70.839 103.5927
439.086914 70.591 103.3128
439.453125 70.396 102.8621
439.819336 70.174 101.7441
440.185547 69.861 100.6497
440.551758 69.548 99.9623
440.917969 69.222 99.1626
441.284180 68.791 98.6037
441.650391 68.316 98.6454
442.016602 67.806 99.0040
442.382812 67.272 100.1782
442.749023 66.829 101.7880
443.115234 66.352 103.5011
443.481445 65.954 106.5344
443.847656 65.859 108.6341
444.213867 65.556 108.6227
444.580078 64.957 110.5671
444.946289 64.654 114.4504
445.312500 64.460 117.3719
445.678711 64.128 121.3325
446.044922 63.987 126.6599
446.411133 64.061 131.3506
446.777344 64.207 134.7965
447.143555 64.324 137.8497
447.509766 64.677 141.7515
447.875977 65.396 144.0565
448.242188 66.002 144.6509
448.608398 66.562 145.6370
448.974609 67.173 145.2812
449.340820 67.541 144.0910
449.707031 67.939 143.7925
450.073242 68.502 142.1430
450.439453 68.871 139.2925
450.805664 69.163 136.6485
451.171875 69.453 132.5686
451.538086 69.511 127.2749
451.904297 69.448 122.1743
452.270508 69.308 116.6678
452.636719 68.899 111.2715
453.002930 68.323 106.6899
453.369141 67.642 101.3449
453.735352 66.658 95.0765
454.101562 65.384 89.2619
454.467773 63.818 84.5381
454.833984 61.881 82.1841
455.200195 59.617 81.9960
455.566406 56.452 83.5706
455.932617 51.669 96.3856
456.298828 47.547 142.9434
456.665039 51.350 -168.0701
457.031250 55.728 -156.0311
457.397461 58.252 -151.9682
457.763672 60.305 -149.3170
458.129883 61.960 -150.7187
458.496094 63.021 -152.6785
458.862305 64.028 -153.5357
459.228516 65.008 -155.6070
459.594727 65.663 -158.2235
459.960938 66.086 -160.0124
460.327148 66.424 -160.7283
460.693359 66.826 -160.3248
461.059570 67.342 -159.7426
461.425781 67.846 -159.4222
461.791992 68.323 -159.1837
462.158203 68.834 -159.1051
462.524414 69.449 -159.3466
462.890625 70.119 -160.2522
463.256836 70.731 -161.1473
463.623047 71.372 -161.8699
463.989258 71.999 -163.5268
464.355469 72.516 -165.6997
464.721680 73.054 -168.0635
465.087891 73.571 -171.1744
465.454102 73.976 -174.3025
465.820312 74.355 -177.5393
466.186523 74.603 178.4215
466.552734 74.679 174.7078
466.918945 74.789 171.5221
467.285156 74.885 168.0308
467.651367 74.876 164.9965
468.017578 74.874 162.3693
468.383789 74.821 159.4008
468.750000 74.693 156.6189
469.116211 74.557 153.9793
469.482422 74.346 151.7090
469.848633 74.135 150.3405
470.214844 73.916 149.1279
470.581055 73.611 148.8856
470.947266 73.506 149.5522
471.313477 73.490 148.9316
471.679688 73.321 148.6827
472.045898 73.332 149.2683
472.412109 73.387 148.5879
472.778320 73.313 148.4254
473.144531 73.418 148.5055
473.510742 73.461 147.5406
473.876953 73.455 147.9597
474.243164 73.748 148.1532
474.609375 73.933 146.7733
474.975586 74.043 146.3454
475.341797 74.360 145.0816
475.708008 74.522 142.4183
476.074219 74.660 140.6017
476.440430 74.943 137.7910
476.806641 74.979 134.0653
477.172852 74.915 131.4348
477.539062 74.910 127.9820
477.905273 74.669 123.9425
478.271484 74.423 121.0882
478.637695 74.265 117.3361
479.003906 73.789 113.3338
479.370117 73.224 111.0245
479.736328 72.701 107.7823
480.102539 71.811 104.2088
480.468750 70.857 103.0879
480.834961 70.022 102.0094
481.201172 68.757 102.2106
481.567383 67.468 107.5876
481.933594 66.613 114.6067
482.299805 65.932 123.0754
482.666016 65.940 132.2305
483.032227 66.256 138.4659
483.398438 66.704 144.6778
483.764648 67.591 148.7375
484.130859 68.367 149.1051
484.497070 68.875 148.4333
484.863281 69.253 147.1666
485.229492 69.433 145.6713
485.595703 69.525 144.7398
485.961914 69.620 143.2588
486.328125 69.501 140.9914
486.694336 69.140 140.0109
487.060547 68.863 140.9554
487.426758 68.705 141.8589
487.792969 68.381 143.0094
488.159180 68.053 145.9236
488.525391 67.921 149.1880
488.891602 67.837 152.6902
489.257812 67.982 156.9981
489.624023 68.325 160.1651
489.990234 68.616 162.6939
490.356445 68.992 164.9538
490.722656 69.377 166.0657
491.088867 69.732 167.2020
491.455078 70.207 167.9578
491.821289 70.609 167.8547
492.187500 70.953 168.1509
492.553711 71.351 167.8667
492.919922 71.587 167.0257
493.286133 71.799 167.0448
493.652344 72.108 166.2520
494.018555 72.177 164.8002
494.384766 72.155 165.0781
494.750977 72.350 165.7170
495.117188 72.527 165.7512
495.483398 72.677 166.5366
495.849609 72.911 167.4214
496.215820 73.134 168.3256
496.582031 73.482 169.2965
496.948242 73.899 168.9800
497.314453 74.208 168.3169
497.680664 74.585 168.0407
498.046875 75.021 166.8813
498.413086 75.325 165.2700
498.779297 75.571 163.9304
499.145508 75.782 162.4401
499.511719 75.935 161.1883
499.877930 76.153 160.0464
500.244141 76.376 158.1951
500.610352 76.495 156.3226
500.976562 76.614 154.9751
501.342773 76.766 153.5624
501.708984 76.894 152.0122
502.075195 77.011 150.3059
502.441406 77.076 148.2493
502.807617 77.063 146.3335
503.173828 77.046 144.7469
503.540039 77.018 143.1112
503.906250 76.919 141.6963
504.272461 76.796 140.8756
504.638672 76.683 140.3911
505.004883 76.558 140.2420
505.371094 76.479 140.5090
505.737305 76.480 140.5904
506.103516 76.484 140.4211
506.469727 76.520 140.6217
506.835938 76.664 140.8651
507.202148 76.822 140.7280
507.568359 76.938 140.7149
507.934570 77.086 140.8021
508.300781 77.257 140.5574
508.666992 77.427 140.1361
509.033203 77.616 139.6575
509.399414 77.821 139.1186
509.765625 78.054 138.3811
510.131836 78.277 137.1294
510.498047 78.443 135.6603
510.864258 78.605 134.2642
511.230469 78.769 132.6663
511.596680 78.888 130.9549
511.962891 78.976 129.2654
512.329102 79.035 127.5043
512.695312 79.080 125.8231
513.061523 79.136 124.0468
513.427734 79.138 122.2655
513.793945 79.129 121.1141
514.160156 79.215 119.9708
514.526367 79.276 118.1942
514.892578 79.271 116.6129
515.258789 79.330 115.1408
515.625000 79.400 113.0176
515.991211 79.399 110.6805
516.357422 79.375 108.3762
516.723633 79.299 105.9895
517.089844 79.161 103.9239
517.456055 79.020 102.0676
517.822266 78.843 100.0798
518.188477 78.616 98.2470
518.554688 78.384 96.6149
518.920898 78.129 95.0742
519.287109 77.832 93.8916
519.653320 77.533 93.1332
520.019531 77.263 92.4533
520.385742 76.990 91.5570
520.751953 76.663 90.8814
521.118164 76.360 90.9584
521.484375 76.128 91.1315
521.850586 75.822 91.1740
522.216797 75.440 92.1070
522.583008 75.170 93.8387
522.949219 75.020 95.4264
523.315430 74.916 96.9110
523.681641 74.867 98.4731
524.047852 74.877 99.9120
524.414062 74.921 101.1369
524.780273 75.008 102.2802
525.146484 75.179 103.2297
525.512695 75.396 103.5442
525.878906 75.559 103.4418
526.245117 75.684 103.4541
526.611328 75.837 103.4135
526.977539 76.011 102.9029
527.343750 76.145 101.7925
527.709961 76.177 100.5370
528.076172 76.173 99.7638
528.442383 76.235 98.9690
528.808594 76.275 97.5307
529.174805 76.210 96.1610
529.541016 76.133 95.3632
529.907227 76.087 94.7168
530.273438 76.025 94.0273
530.639648 75.921 93.2792
531.005859 75.747 92.5947
531.372070 75.544 92.3968
531.738281 75.408 92.5538
532.104492 75.329 92.6550
532.470703 75.262 92.8332
532.836914 75.209 93.1392
533.203125 75.155 93.6063
533.569336 75.161 94.3821
533.935547 75.284 94.7766
534.301758 75.397 94.4282
534.667969 75.447 94.1302
535.034180 75.511 93.8365
535.400391 75.526 93.1545
535.766602 75.493 92.7337
536.132812 75.551 92.2892
536.499023 75.608 91.0812
536.865234 75.556 89.8869
537.231445 75.475 89.0043
537.597656 75.347 88.0170
537.963867 75.175 87.2550
538.330078 75.033 86.4113
538.696289 74.812 85.3322
539.062500 74.498 85.1599
539.428711 74.253 85.8228
539.794922 74.050 86.4784
540.161133 73.836 87.3670
540.527344 73.636 88.6592
540.893555 73.462 90.5544
541.259766 73.382 92.7499
541.625977 73.325 94.5710
541.992188 73.279 96.6069
542.358398 73.400 98.4091
542.724609 73.556 99.2097
543.090820 73.657 100.2673
543.457031 73.842 101.6390
543.823242 74.028 102.4550
544.189453 74.148 103.2070
544.555664 74.276 103.9450
544.921875 74.394 104.6743
545.288086 74.554 105.8061
545.654297 74.794 106.8003
546.020508 75.010 107.4622
546.386719 75.191 108.2306
546.752930 75.387 109.1744
547.119141 75.649 110.2153
547.485352 76.000 110.9518
547.851562 76.378 111.3009
548.217773 76.782 111.6228
548.583984 77.233 111.6962
548.950195 77.682 111.4342
549.316406 78.152 110.9113
549.682617 78.649 109.6710
550.048828 79.102 107.7781
550.415039 79.526 105.7161
550.781250 79.942 103.3846
551.147461 80.295 100.7176
551.513672 80.576 97.9239
551.879883 80.820 94.8365
552.246094 81.006 91.3268
552.612305 81.117 87.8123
552.978516 81.197 84.6017
553.344727 81.252 81.5423
553.710938 81.250 78.6027
554.077148 81.207 75.8775
554.443359 81.152 73.1861
554.809570 81.066 70.4643
555.175781 80.950 67.9023
555.541992 80.826 65.4832
555.908203 80.690 63.1475
556.274414 80.540 61.0346
556.640625 80.392 59.2408
557.006836 80.261 57.6595
557.373047 80.130 56.0224
557.739258 79.973 54.2891
558.105469 79.815 52.6617
558.471680 79.700 51.0723
558.837891 79.604 49.4434
559.204102 79.490 47.8722
559.570312 79.337 46.3623
559.936523 79.153 45.0181
560.302734 79.000 43.7233
560.668945 78.870 42.2045
561.035156 78.727 40.6947
561.401367 78.578 39.3071
561.767578 78.416 38.0651
562.133789 78.307 36.9913
562.500000 78.263 35.3089
562.866211 78.129 33.2235
563.232422 77.954 31.7984
563.598633 77.838 30.2039
563.964844 77.607 28.1054
564.331055 77.312 26.7921
564.697266 77.155 25.5685
565.063477 76.988 23.6549
565.429688 76.760 22.0765
565.795898 76.574 20.5754
566.162109 76.343 18.7834
566.528320 76.071 17.2974
566.894531 75.806 15.8425
567.260742 75.498 14.5039
567.626953 75.228 13.3051
567.993164 74.968 11.4839
568.359375 74.638 9.6761
568.725586 74.350 8.2248
569.091797 74.042 6.5090
569.458008 73.623 5.1339
569.824219 73.187 4.0733
570.190430 72.709 2.9329
570.556641 72.262 2.2549
570.922852 71.921 1.2193
571.289062 71.469 0.0246
571.655273 70.991 0.0787
572.021484 70.616 0.0816
572.387695 70.143 -0.1246
572.753906 69.754 0.4781
573.120117 69.555 -0.1076
573.486328 69.230 -1.8188
573.852539 68.876 -2.8730
574.218750 68.645 -4.4548
574.584961 68.282 -7.1689
574.951172 67.734 -9.7225
575.317383 67.207 -12.4628
575.683594 66.651 -17.0919
576.049805 65.749 -22.7494
576.416016 64.563 -25.9770
576.782227 63.540 -27.3386
577.148438 62.251 -30.9031
577.514648 59.944 -34.2950
577.880859 56.980 -33.8290
578.247070 53.591 -31.6049
578.613281 49.211 -21.6684
578.979492 45.129 6.7107
579.345703 44.379 57.5469
579.711914 48.480 82.5761
580.078125 49.626 87.7022
580.444336 49.439 102.3520
580.810547 50.569 115.0768
581.176758 51.244 123.0078
581.542969 52.179 135.4129
581.909180 53.963 148.4807
582.275391 56.535 158.3258
582.641602 58.975 160.9336
583.007812 60.741 162.5579
583.374023 62.723 164.5622
583.740234 64.678 162.1051
584.106445 65.980 158.1859
584.472656 67.033 155.6839
584.838867 68.100 152.4501
585.205078 68.970 148.3681
585.571289 69.769 144.6789
585.937500 70.559 140.3635
586.303711 71.115 135.6860
586.669922 71.541 132.2387
587.036133 72.094 129.0881
587.402344 72.603 124.8817
587.768555 72.898 120.8089
588.134766 73.127 117.4231
588.500977 73.293 113.7043
588.867188 73.290 110.2934
589.233398 73.323 107.9137
589.599609 73.450 105.0498
589.965820 73.399 101.8411
590.332031 73.246 99.9189
590.698242 73.216 98.3442
591.064453 73.164 96.1545
591.430664 73.042 94.4624
591.796875 72.990 93.2599
592.163086 72.958 91.7576
592.529297 72.862 90.1339
592.895508 72.715 88.6718
593.261719 72.523 87.5227
593.627930 72.281 86.9318
593.994141 72.022 87.1679
594.360352 71.823 87.7608
594.726562 71.599 88.1886
595.092773 71.356 89.8120
595.458984 71.435 92.4205
595.825195 71.715 93.5175
596.191406 71.845 93.9798
596.557617 71.975 94.9619
596.923828 72.185 95.1589
597.290039 72.333 94.6289
597.656250 72.457 94.1952
598.022461 72.595 93.9445
598.388672 72.759 93.7742
598.754883 72.908 93.2044
599.121094 72.977 92.5413
599.487305 73.068 91.9822
599.853516 73.152 90.8646
600.219727 73.123 89.8684
600.585938 73.081 89.3883
600.952148 72.987 88.8008
601.318359 72.791 88.7987
601.684570 72.623 89.3956
602.050781 72.424 90.2822
602.416992 72.271 92.4483
602.783203 72.332 94.8627
603.149414 72.425 97.1766
603.515625 72.674 100.4088
603.881836 73.154 102.8885
604.248047 73.629 104.7742
604.614258 74.264 106.4747
604.980469 74.972 106.0235
605.346680 75.457 104.5685
605.712891 75.930 103.5474
606.079102 76.477 101.6829
606.445312 76.909 99.2303
606.811523 77.295 96.9879
607.177734 77.640 94.2994
607.543945 77.837 91.5427
607.910156 77.992 89.2212
608.276367 78.152 86.6338
608.642578 78.241 83.8676
609.008789 78.296 81.3115
609.375000 78.312 78.7874
609.741211 78.253 76.6965
610.107422 78.211 75.1083
610.473633 78.176 73.3695
610.839844 78.075 71.7954
