* Generated by rew_pipeline.py (source UUID e8331ac2-31c2-4b44-99b7-25a0730980a7, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -0.999963 s))
* Measurement: L.nofdw.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Copy of L.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from R and L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY 0.0001 ms (0.03 mm, 0 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.1 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18784.057617 69.247 166.8008
18784.423828 69.641 162.9667
18784.790039 69.664 162.9084
18785.156250 69.730 164.9946
18785.522461 69.532 163.6215
18785.888672 69.752 163.6487
18786.254883 69.644 164.1943
18786.621094 69.696 164.3576
18786.987305 69.902 164.2767
18787.353516 69.860 165.5311
18787.719727 70.235 165.3910
18788.085938 69.936 163.2801
18788.452148 70.427 165.1538
18788.818359 70.031 163.3106
18789.184570 70.223 163.9421
18789.550781 70.139 163.4350
18789.916992 70.090 161.2630
18790.283203 70.113 161.7527
18790.649414 70.337 162.4315
18791.015625 70.549 161.0636
18791.381836 70.530 162.0080
18791.748047 70.252 160.0395
18792.114258 70.075 160.0381
18792.480469 70.420 157.9532
18792.846680 70.232 157.2812
18793.212891 70.157 157.1687
18793.579102 70.490 156.6490
18793.945312 70.112 157.5576
18794.311523 70.273 156.0140
18794.677734 69.742 159.3119
18795.043945 70.190 156.9932
18795.410156 70.235 154.9637
18795.776367 69.977 155.2804
18796.142578 70.351 155.6971
18796.508789 70.154 156.2016
18796.875000 69.899 154.3467
18797.241211 70.151 152.9468
18797.607422 69.667 151.7974
18797.973633 70.053 155.3916
18798.339844 70.146 153.3812
18798.706055 70.092 152.2541
18799.072266 69.412 149.6699
18799.438477 69.514 153.6463
18799.804688 69.643 151.5574
18800.170898 69.616 151.8530
18800.537109 69.195 150.2277
18800.903320 68.869 152.8037
18801.269531 68.894 151.3001
18801.635742 69.186 151.6849
18802.001953 68.627 152.6090
18802.368164 69.097 151.8541
18802.734375 68.774 151.0070
18803.100586 68.906 151.5877
18803.466797 68.728 152.0196
18803.833008 68.584 153.5321
18804.199219 68.694 149.9020
18804.565430 68.592 152.6297
18804.931641 68.178 152.3176
18805.297852 68.741 153.6308
18805.664062 68.787 152.4878
18806.030273 68.123 153.6553
18806.396484 68.324 152.3905
18806.762695 68.427 156.2396
18807.128906 68.247 153.6210
18807.495117 68.261 152.0966
18807.861328 68.260 153.2894
18808.227539 68.045 152.6106
18808.593750 68.327 153.2614
18808.959961 68.128 151.3761
18809.326172 68.084 152.0075
18809.692383 67.982 155.0965
18810.058594 68.060 152.2416
18810.424805 67.774 153.8999
18810.791016 68.130 158.1057
18811.157227 67.801 155.7047
18811.523438 67.279 153.9114
18811.889648 67.744 160.3201
18812.255859 67.567 153.7823
18812.622070 67.458 156.0054
18812.988281 67.547 158.9669
18813.354492 67.898 157.9282
18813.720703 67.585 158.4271
18814.086914 67.559 161.9777
18814.453125 67.774 161.3161
18814.819336 67.532 159.7657
18815.185547 67.566 160.0318
18815.551758 68.154 159.3274
18815.917969 67.377 166.6983
18816.284180 67.904 161.1620
18816.650391 67.617 166.7554
18817.016602 67.812 165.7907
18817.382812 68.160 164.5654
18817.749023 67.888 162.0660
18818.115234 68.404 163.5128
18818.481445 68.037 166.1791
18818.847656 68.417 167.5753
18819.213867 68.355 164.1927
18819.580078 68.007 165.9664
18819.946289 68.671 163.2723
18820.312500 68.277 168.1994
18820.678711 68.536 165.1937
18821.044922 68.391 166.5410
18821.411133 68.587 166.4241
18821.777344 69.041 162.8471
18822.143555 68.478 164.6647
18822.509766 69.096 163.9186
18822.875977 69.349 165.0839
18823.242188 69.365 164.0502
18823.608398 69.169 162.5965
18823.974609 69.356 161.6172
18824.340820 69.480 161.1540
18824.707031 69.545 161.9693
18825.073242 69.324 160.4085
18825.439453 69.476 159.5249
18825.805664 69.374 158.7148
18826.171875 69.347 159.6139
18826.538086 69.247 157.2316
18826.904297 69.341 157.8577
18827.270508 69.277 156.2883
18827.636719 68.807 156.5384
18828.002930 68.891 156.5296
18828.369141 69.011 154.7131
18828.735352 69.170 155.8534
18829.101562 68.427 158.3980
18829.467773 68.315 156.8407
18829.833984 68.773 155.6209
18830.200195 68.043 155.6616
18830.566406 68.503 155.9933
18830.932617 68.484 157.1982
18831.298828 67.976 158.4200
18831.665039 67.959 160.8107
18832.031250 68.790 159.0963
18832.397461 67.972 161.1143
18832.763672 68.206 161.1958
18833.129883 68.215 163.0570
18833.496094 67.981 162.2549
18833.862305 68.572 161.2385
18834.228516 67.937 162.7460
18834.594727 68.517 163.2194
18834.960938 68.584 162.3451
18835.327148 68.518 161.5380
18835.693359 69.074 161.6815
18836.059570 69.041 164.0774
18836.425781 68.947 162.1569
18836.791992 68.538 160.2961
18837.158203 68.670 158.9872
18837.524414 68.670 157.9605
18837.890625 69.170 159.0541
18838.256836 68.635 158.4032
18838.623047 69.005 160.0598
18838.989258 68.797 159.2702
18839.355469 68.933 157.9897
18839.721680 69.149 157.7745
18840.087891 69.114 158.5044
18840.454102 68.608 158.3044
18840.820312 68.571 158.5676
18841.186523 68.494 156.9140
18841.552734 68.573 156.0929
18841.918945 68.457 156.2466
18842.285156 68.964 157.9186
18842.651367 68.727 155.7725
18843.017578 68.792 157.9227
18843.383789 68.710 159.0116
18843.750000 68.456 156.5929
18844.116211 68.280 156.5337
18844.482422 68.322 159.4529
18844.848633 68.203 159.3263
18845.214844 68.473 156.8612
18845.581055 68.841 155.7305
18845.947266 68.568 158.8284
18846.313477 68.532 156.9215
18846.679688 68.611 157.3108
18847.045898 68.411 157.2844
18847.412109 68.367 157.7350
18847.778320 68.667 156.7776
18848.144531 68.807 158.1338
18848.510742 68.646 158.8580
18848.876953 68.363 158.5667
18849.243164 68.044 154.7324
18849.609375 68.702 157.0617
18849.975586 68.081 156.1339
18850.341797 68.638 157.7539
18850.708008 68.172 153.6782
18851.074219 68.431 157.2684
18851.440430 68.289 154.2349
18851.806641 68.209 158.3767
18852.172852 68.355 152.6602
18852.539062 67.814 162.1405
18852.905273 67.991 155.8800
18853.271484 67.981 155.6364
18853.637695 67.522 156.1278
18854.003906 68.424 154.9532
18854.370117 68.101 158.8087
18854.736328 67.907 157.7707
18855.102539 68.104 157.6738
18855.468750 67.935 159.0884
18855.834961 67.984 155.0437
18856.201172 68.144 158.3033
18856.567383 68.146 158.2075
18856.933594 68.319 155.4637
18857.299805 68.684 157.0836
18857.666016 68.282 156.5264
18858.032227 68.104 154.3266
18858.398438 68.303 155.5810
18858.764648 67.984 156.2858
18859.130859 68.435 154.7409
18859.497070 68.741 159.4731
18859.863281 67.764 153.1055
18860.229492 68.277 155.5948
18860.595703 67.931 154.1487
18860.961914 67.811 156.5914
18861.328125 68.257 155.0142
18861.694336 67.903 154.5314
18862.060547 68.133 152.8395
18862.426758 67.903 151.9305
18862.792969 67.949 153.4631
18863.159180 67.699 152.6047
18863.525391 67.564 152.2017
18863.891602 67.451 154.8851
18864.257812 67.449 150.4825
18864.624023 67.572 153.1575
18864.990234 67.032 153.5633
18865.356445 66.874 152.9681
18865.722656 66.755 152.3044
18866.088867 67.321 155.9054
18866.455078 66.828 153.7605
18866.821289 66.468 159.5976
18867.187500 66.375 159.0142
18867.553711 67.032 157.7581
18867.919922 66.434 162.1102
18868.286133 66.588 162.4652
18868.652344 66.865 160.3113
18869.018555 67.263 161.9775
18869.384766 67.045 163.5356
18869.750977 67.041 161.4969
18870.117188 66.829 165.4412
18870.483398 67.621 163.6170
18870.849609 67.696 166.2761
18871.215820 67.486 165.7681
18871.582031 67.809 162.0609
18871.948242 67.624 163.6799
18872.314453 67.882 163.3249
18872.680664 67.490 165.7930
18873.046875 67.935 165.8418
18873.413086 68.466 164.6799
18873.779297 68.652 163.8339
18874.145508 68.393 160.2264
18874.511719 68.616 160.0861
18874.877930 68.332 159.8738
18875.244141 68.128 160.2487
18875.610352 68.473 161.1452
18875.976562 68.077 160.4622
18876.342773 68.140 158.0433
18876.708984 68.079 156.6462
18877.075195 68.170 157.1444
18877.441406 67.972 155.0382
18877.807617 68.110 154.8879
18878.173828 67.538 153.8691
18878.540039 67.608 155.4161
18878.906250 67.867 152.2100
18879.272461 67.909 152.1755
18879.638672 67.518 151.8761
18880.004883 67.038 154.6305
18880.371094 67.154 153.2469
18880.737305 66.448 155.0230
18881.103516 66.301 152.5718
18881.469727 66.209 153.1121
18881.835938 66.631 157.3560
18882.202148 66.035 157.5661
18882.568359 66.453 159.7477
18882.934570 65.770 157.3295
18883.300781 66.214 157.9607
18883.666992 66.454 165.4308
18884.033203 65.735 159.9074
18884.399414 65.928 163.4994
18884.765625 66.105 163.2262
18885.131836 65.841 167.7167
18885.498047 66.422 171.3362
18885.864258 65.810 171.5511
18886.230469 66.922 172.8378
18886.596680 66.584 173.9447
18886.962891 67.083 172.3109
18887.329102 67.046 171.1204
18887.695312 67.156 173.7157
18888.061523 67.411 171.4410
18888.427734 67.564 173.5660
18888.793945 67.558 174.7991
18889.160156 67.970 173.7453
18889.526367 68.139 172.2705
18889.892578 68.453 173.7173
18890.258789 68.039 168.3872
18890.625000 68.868 172.5015
18890.991211 68.854 171.4828
18891.357422 69.052 165.5817
18891.723633 69.085 171.4966
18892.089844 68.951 165.8706
18892.456055 68.848 169.9705
18892.822266 69.477 164.6639
18893.188477 69.289 164.6713
18893.554688 69.289 163.3021
18893.920898 69.208 166.5975
18894.287109 69.261 163.6914
18894.653320 69.195 163.8368
18895.019531 69.458 161.4653
18895.385742 69.188 159.8923
18895.751953 69.438 160.5905
18896.118164 69.107 157.7976
18896.484375 69.004 159.8981
18896.850586 68.947 157.6189
18897.216797 69.059 155.8816
18897.583008 68.668 154.7583
18897.949219 68.999 155.6891
18898.315430 68.599 154.2631
18898.681641 68.792 152.2987
18899.047852 68.736 153.0008
18899.414062 68.220 152.8011
18899.780273 68.103 149.4903
18900.146484 67.491 148.9640
18900.512695 67.882 149.6822
18900.878906 67.565 148.3656
18901.245117 67.226 152.9333
18901.611328 66.795 153.5899
18901.977539 66.814 149.4919
18902.343750 66.643 150.7039
18902.709961 66.305 155.9369
18903.076172 66.159 154.8787
18903.442383 66.294 158.5184
18903.808594 66.009 158.2307
18904.174805 66.225 158.3281
18904.541016 65.303 160.3888
18904.907227 65.569 165.7981
18905.273438 66.322 164.3416
18905.639648 66.242 169.2210
18906.005859 65.711 171.3453
18906.372070 66.626 169.9011
18906.738281 66.814 167.6569
18907.104492 66.768 170.6189
18907.470703 67.070 171.6958
18907.836914 67.411 172.9639
18908.203125 67.637 173.5366
18908.569336 67.440 171.1144
18908.935547 67.616 170.1581
18909.301758 68.387 173.2996
18909.667969 68.299 175.0802
18910.034180 68.480 169.4637
18910.400391 68.383 172.3685
18910.766602 68.998 170.3845
18911.132812 68.901 168.3510
18911.499023 69.193 168.3081
18911.865234 69.336 168.9087
18912.231445 69.518 166.8793
18912.597656 69.270 167.9166
18912.963867 69.419 165.7086
18913.330078 69.340 164.1727
18913.696289 69.621 165.6698
18914.062500 69.214 160.9822
18914.428711 69.987 162.2730
18914.794922 69.825 161.7867
18915.161133 69.750 160.5584
18915.527344 69.531 160.3199
18915.893555 69.706 155.7541
18916.259766 69.367 158.5667
18916.625977 69.422 155.9061
18916.992188 69.475 157.2877
18917.358398 69.701 155.0711
18917.724609 69.383 154.2684
18918.090820 69.743 152.0541
18918.457031 69.602 154.2591
18918.823242 69.430 151.5863
18919.189453 69.146 151.9758
18919.555664 69.320 149.6948
18919.921875 69.343 149.6275
18920.288086 68.979 147.6008
18920.654297 69.119 150.9651
18921.020508 69.096 147.8445
18921.386719 68.605 146.4447
18921.752930 68.607 145.8253
18922.119141 68.686 143.3704
18922.485352 68.553 143.7606
18922.851562 68.361 143.2721
18923.217773 68.393 140.9418
18923.583984 68.039 140.7283
18923.950195 68.115 144.3233
18924.316406 67.851 140.0002
18924.682617 67.643 140.1123
18925.048828 67.554 139.5306
18925.415039 67.296 140.0608
18925.781250 66.713 140.2734
18926.147461 66.707 140.4254
18926.513672 66.463 139.9823
18926.879883 66.171 138.6067
18927.246094 66.431 139.0820
18927.612305 65.812 142.0183
18927.978516 65.015 142.6346
18928.344727 65.444 141.6910
18928.710938 65.399 142.2829
18929.077148 64.444 141.8948
18929.443359 64.538 144.5698
18929.809570 64.531 149.0402
18930.175781 64.718 147.2761
18930.541992 64.317 150.0640
18930.908203 64.251 152.4272
18931.274414 64.101 154.5035
18931.640625 64.043 156.9603
18932.006836 64.643 157.6269
18932.373047 64.385 157.1331
18932.739258 64.720 159.5733
18933.105469 65.124 160.4289
18933.471680 65.184 161.0703
18933.837891 64.763 162.0721
18934.204102 64.288 158.8992
18934.570312 64.820 161.0449
18934.936523 64.808 162.8222
18935.302734 65.054 163.8430
18935.668945 65.175 163.7453
18936.035156 65.472 162.6125
18936.401367 65.235 161.7096
18936.767578 65.562 164.6990
18937.133789 64.931 162.0029
18937.500000 64.541 161.7883
18937.866211 64.899 163.7307
18938.232422 65.175 161.7012
18938.598633 64.880 163.5948
18938.964844 64.861 168.7396
18939.331055 65.043 166.1371
18939.697266 64.219 167.6963
18940.063477 65.041 166.5651
18940.429688 64.719 167.4434
18940.795898 65.145 166.6990
18941.162109 64.737 169.1871
18941.528320 64.947 168.4001
18941.894531 65.524 169.6915
18942.260742 64.849 173.0523
18942.626953 65.264 171.8593
18942.993164 65.229 170.5725
18943.359375 64.946 172.3649
18943.725586 64.862 172.2733
18944.091797 65.465 167.1463
18944.458008 65.059 170.0218
18944.824219 65.557 173.5796
18945.190430 65.530 173.2321
18945.556641 65.128 174.1852
18945.922852 66.299 174.1426
18946.289062 64.993 175.5598
18946.655273 65.593 174.7860
18947.021484 65.704 177.1416
18947.387695 65.871 175.0681
18947.753906 65.736 171.8149
18948.120117 66.192 177.2192
18948.486328 66.186 176.4358
18948.852539 66.497 176.4279
18949.218750 66.249 176.7462
18949.584961 66.354 176.7897
18949.951172 65.844 179.1688
18950.317383 66.319 176.8488
18950.683594 65.688 -179.3090
18951.049805 66.178 -179.0071
18951.416016 66.691 178.6544
18951.782227 66.298 178.4850
18952.148438 66.733 -179.0106
18952.514648 66.649 -179.4883
18952.880859 66.560 -179.2134
18953.247070 66.523 -179.8497
18953.613281 66.855 -179.0227
18953.979492 66.689 179.7740
18954.345703 66.846 -177.8116
18954.711914 66.849 -179.6089
18955.078125 66.863 -176.4515
18955.444336 67.162 -174.3547
18955.810547 67.494 -179.3085
18956.176758 67.408 -178.1278
18956.542969 67.623 -179.5881
18956.909180 67.972 -178.2374
18957.275391 68.142 -179.8508
18957.641602 68.173 179.8261
18958.007812 68.544 -178.5997
18958.374023 68.317 179.2151
18958.740234 68.503 176.9272
18959.106445 68.439 176.7269
18959.472656 68.560 176.0797
18959.838867 68.420 175.9552
18960.205078 68.776 174.4780
18960.571289 68.409 174.6471
18960.937500 68.624 174.8877
18961.303711 68.650 174.1606
18961.669922 68.560 172.7110
18962.036133 68.936 170.6386
18962.402344 68.231 172.6159
18962.768555 68.341 174.1825
18963.134766 68.724 175.0043
18963.500977 68.761 173.6153
18963.867188 68.411 172.6086
18964.233398 69.130 172.8632
18964.599609 68.900 172.9247
18964.965820 69.090 171.8480
18965.332031 69.382 171.7857
18965.698242 69.118 169.5806
18966.064453 68.704 169.3629
18966.430664 69.313 166.8365
18966.796875 69.220 167.9164
18967.163086 68.926 166.3630
18967.529297 69.061 166.9988
18967.895508 68.971 161.6261
18968.261719 69.109 164.3470
18968.627930 69.248 161.2315
18968.994141 68.875 164.0668
18969.360352 68.854 162.0784
18969.726562 69.244 159.0830
18970.092773 68.701 158.4445
18970.458984 68.351 156.6263
18970.825195 68.456 157.1991
18971.191406 68.477 157.6049
18971.557617 68.397 155.1375
18971.923828 68.075 154.5762
18972.290039 67.653 154.4595
18972.656250 67.775 154.7421
18973.022461 67.639 153.6077
18973.388672 67.092 152.1465
18973.754883 67.095 152.5997
18974.121094 67.171 154.7604
18974.487305 66.467 154.4504
18974.853516 66.295 153.1874
18975.219727 66.489 153.2198
18975.585938 65.905 156.9813
18975.952148 66.332 157.1506
18976.318359 65.615 158.5479
18976.684570 65.382 158.5319
18977.050781 64.430 164.2150
18977.416992 64.749 165.3786
18977.783203 64.229 164.6364
18978.149414 64.744 168.3213
18978.515625 63.962 171.6605
18978.881836 64.915 172.1587
18979.248047 64.694 172.6533
18979.614258 64.647 174.4248
18979.980469 65.148 -179.2358
18980.346680 65.195 179.5007
18980.712891 65.136 179.6113
18981.079102 65.628 -178.9179
18981.445312 65.737 -175.9232
18981.811523 65.835 -175.5959
18982.177734 66.361 -177.9500
18982.543945 66.839 -177.5041
18982.910156 66.703 -175.3423
18983.276367 66.857 -177.0839
18983.642578 67.181 -179.0674
18984.008789 67.245 -179.5542
18984.375000 66.880 -177.5748
18984.741211 67.317 -179.9055
18985.107422 67.209 178.6617
18985.473633 67.024 179.3662
18985.839844 67.423 179.6249
18986.206055 67.115 179.8749
18986.572266 67.035 175.1442
18986.938477 67.192 174.9895
18987.304688 67.400 176.7784
18987.670898 67.308 177.9647
18988.037109 67.101 177.6286
18988.403320 67.044 175.9644
18988.769531 67.234 179.1528
18989.135742 67.140 -178.7342
18989.501953 67.398 177.5630
18989.868164 67.347 179.1943
18990.234375 66.910 179.4649
18990.600586 66.643 179.7966
18990.966797 67.227 -179.0871
18991.333008 67.166 -176.0381
18991.699219 67.213 -177.2933
18992.065430 67.006 -177.8519
18992.431641 67.358 -179.3667
18992.797852 67.319 -178.4323
18993.164062 67.399 -177.3991
18993.530273 67.248 -176.6691
18993.896484 67.880 -174.0768
18994.262695 67.614 -177.1627
18994.628906 68.081 -177.7881
18994.995117 67.880 -176.4564
18995.361328 67.681 -175.2596
18995.727539 68.146 -174.6523
18996.093750 67.658 -177.5489
18996.459961 68.348 -173.6964
18996.826172 68.261 -174.8511
18997.192383 68.315 -174.0848
18997.558594 68.609 -173.3626
18997.924805 68.703 -174.0645
18998.291016 68.368 -174.9336
18998.657227 68.689 -173.0618
18999.023438 68.858 -173.0733
18999.389648 68.730 -173.2556
18999.755859 69.112 -169.3981
19000.122070 69.353 -173.4145
19000.488281 68.989 -172.7385
19000.854492 69.217 -172.8280
19001.220703 69.567 -171.8790
19001.586914 69.467 -175.1882
19001.953125 69.795 -175.6979
19002.319336 69.640 -176.8228
19002.685547 69.762 -174.2776
19003.051758 69.867 -173.5917
19003.417969 69.890 -174.8785
19003.784180 70.198 -175.2669
19004.150391 70.027 -175.6471
19004.516602 70.387 -175.8875
19004.882812 70.288 -175.9128
19005.249023 70.216 -173.9233
19005.615234 70.575 -176.5468
19005.981445 70.870 -177.5234
19006.347656 71.001 -178.2809
19006.713867 70.752 -177.4093
19007.080078 70.949 -179.5065
19007.446289 71.149 -179.8271
19007.812500 71.450 179.5600
19008.178711 71.365 179.9776
19008.544922 71.658 177.9653
19008.911133 71.677 177.8182
19009.277344 71.819 177.5206
19009.643555 71.926 175.4531
19010.009766 71.781 176.6199
19010.375977 71.805 173.7994
19010.742188 71.881 174.2106
19011.108398 72.007 171.6675
19011.474609 72.151 169.4567
19011.840820 72.296 169.4133
19012.207031 72.032 168.9852
19012.573242 72.235 165.7388
19012.939453 72.373 164.6683
19013.305664 72.396 163.4854
19013.671875 72.413 161.7279
19014.038086 71.993 160.6823
19014.404297 72.061 159.6692
19014.770508 72.040 158.9020
19015.136719 71.843 157.9688
19015.502930 71.804 155.0355
19015.869141 71.556 156.2730
19016.235352 71.263 154.7149
19016.601562 70.955 154.0414
19016.967773 71.172 153.1284
19017.333984 70.991 152.9767
19017.700195 71.211 151.8124
19018.066406 70.742 151.0618
19018.432617 70.775 149.9503
19018.798828 70.562 149.4945
19019.165039 70.485 151.9479
19019.531250 70.123 150.1940
19019.897461 70.103 147.4995
19020.263672 69.884 149.5358
19020.629883 69.771 148.5160
19020.996094 69.936 148.7287
19021.362305 69.536 151.0331
19021.728516 69.526 146.9242
19022.094727 68.894 146.1341
19022.460938 69.217 147.8291
19022.827148 68.737 149.5834
19023.193359 68.994 148.1474
