* Generated by rew_pipeline.py (source UUID a991554c-26c7-4668-8b42-31ccc9447062, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000015 s))
* Measurement: R.nofdw.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:46
* Note: ; Copy of R.0 10 sept 2026 Position MLP 4.18m from front wall 3.32m from RLand L speaker 1.20m speakers to front wall marker: green 2 screen panels prolongation - new setup DAC level -29dB MIC HEIGHT: 1.000m mic boom arm height: 1.040 -12dBFS OKTO -28dB DELAY -0.0108 ms (-3.7 mm, -0.15 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -15.2 ppm
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
23661.987305 56.372 -21.5176
23662.353516 55.997 -24.6934
23662.719727 56.350 -23.8578
23663.085938 55.948 -20.0290
23663.452148 55.743 -22.8453
23663.818359 56.263 -22.4895
23664.184570 55.699 -22.1902
23664.550781 55.553 -24.6234
23664.916992 55.908 -21.6542
23665.283203 55.477 -18.8713
23665.649414 55.431 -22.1683
23666.015625 55.598 -21.7936
23666.381836 55.407 -18.3080
23666.748047 55.172 -19.3686
23667.114258 55.323 -19.5034
23667.480469 55.376 -19.4192
23667.846680 55.343 -16.8155
23668.212891 55.023 -17.4216
23668.579102 54.589 -18.2006
23668.945312 55.164 -16.4678
23669.311523 55.305 -11.9998
23669.677734 55.346 -14.4921
23670.043945 55.456 -12.3244
23670.410156 56.005 -12.6012
23670.776367 55.568 -13.2567
23671.142578 55.769 -12.8021
23671.508789 55.702 -9.2991
23671.875000 55.561 -11.3203
23672.241211 55.848 -13.1962
23672.607422 55.830 -11.1558
23672.973633 55.420 -11.9999
23673.339844 55.804 -12.5742
23673.706055 56.152 -10.2060
23674.072266 56.162 -8.9408
23674.438477 56.439 -10.7440
23674.804688 56.376 -11.1162
23675.170898 56.362 -13.5372
23675.537109 56.671 -13.6406
23675.903320 56.690 -11.6242
23676.269531 56.653 -12.0261
23676.635742 56.882 -13.1195
23677.001953 57.043 -14.6748
23677.368164 57.188 -15.4759
23677.734375 57.114 -14.0897
23678.100586 57.330 -14.6560
23678.466797 57.141 -15.0772
23678.833008 57.159 -16.8948
23679.199219 57.305 -18.2170
23679.565430 57.273 -17.7468
23679.931641 57.144 -21.4179
23680.297852 57.480 -21.1348
23680.664062 57.521 -20.7697
23681.030273 57.207 -23.3181
23681.396484 57.555 -24.0547
23681.762695 57.336 -20.6870
23682.128906 56.974 -21.2991
23682.495117 57.672 -26.7577
23682.861328 57.836 -23.4172
23683.227539 57.047 -24.1580
23683.593750 57.199 -27.7722
23683.959961 57.679 -26.9687
23684.326172 57.124 -26.9695
23684.692383 57.009 -27.7931
23685.058594 56.842 -27.3643
23685.424805 57.030 -28.9344
23685.791016 57.390 -30.1321
23686.157227 57.190 -29.5547
23686.523438 57.001 -32.9802
23686.889648 56.836 -33.6079
23687.255859 56.547 -35.2722
23687.622070 56.360 -36.2913
23687.988281 56.419 -35.5468
23688.354492 55.706 -33.8310
23688.720703 56.112 -32.5594
23689.086914 56.142 -34.4506
23689.453125 56.239 -37.9796
23689.819336 55.901 -35.1123
23690.185547 55.296 -33.6185
23690.551758 55.337 -35.5145
23690.917969 55.543 -32.3889
23691.284180 54.794 -32.0520
23691.650391 54.876 -36.2894
23692.016602 54.969 -35.1276
23692.382812 54.478 -32.0016
23692.749023 53.982 -34.5204
23693.115234 54.390 -34.1885
23693.481445 54.604 -31.1529
23693.847656 53.887 -30.0282
23694.213867 54.175 -26.9973
23694.580078 54.043 -25.8483
23694.946289 54.148 -24.8626
23695.312500 54.422 -27.8197
23695.678711 54.865 -26.0354
23696.044922 54.872 -20.0836
23696.411133 54.229 -23.7564
23696.777344 54.920 -26.2201
23697.143555 54.631 -23.0024
23697.509766 54.098 -23.4269
23697.875977 55.037 -22.5794
23698.242188 55.333 -16.2345
23698.608398 54.913 -19.0460
23698.974609 55.121 -22.8301
23699.340820 55.518 -20.3797
23699.707031 55.520 -18.8627
23700.073242 55.610 -24.0146
23700.439453 55.605 -23.8023
23700.805664 55.319 -21.1627
23701.171875 54.840 -22.1573
23701.538086 55.195 -26.1957
23701.904297 55.400 -25.1945
23702.270508 54.910 -21.7730
23702.636719 55.119 -23.2394
23703.002930 55.614 -20.2887
23703.369141 55.290 -19.8405
23703.735352 55.457 -23.1410
23704.101562 56.019 -20.5803
23704.467773 55.410 -22.7128
23704.833984 55.568 -26.9855
23705.200195 55.903 -23.2995
23705.566406 55.686 -19.7770
23705.932617 55.839 -24.1103
23706.298828 56.234 -24.5846
23706.665039 56.230 -25.3215
23707.031250 56.082 -23.5589
23707.397461 56.060 -22.7935
23707.763672 56.414 -25.1869
23708.129883 56.286 -25.2088
23708.496094 56.214 -25.9383
23708.862305 56.201 -24.8675
23709.228516 56.178 -24.0161
23709.594727 56.291 -27.2223
23709.960938 56.964 -28.5824
23710.327148 56.377 -25.5815
23710.693359 56.272 -27.9530
23711.059570 56.981 -28.4340
23711.425781 56.832 -26.2242
23711.791992 56.314 -30.4103
23712.158203 56.753 -34.9168
23712.524414 56.821 -31.9518
23712.890625 56.369 -34.9425
23713.256836 56.629 -38.6011
23713.623047 56.605 -37.1110
23713.989258 56.336 -35.5822
23714.355469 56.409 -35.7390
23714.721680 56.210 -35.9557
23715.087891 56.028 -39.7226
23715.454102 55.901 -40.3695
23715.820312 55.393 -39.1657
23716.186523 55.007 -37.9427
23716.552734 55.198 -33.3896
23716.918945 54.525 -33.8473
23717.285156 54.643 -39.7204
23717.651367 54.909 -36.6609
23718.017578 54.166 -31.5569
23718.383789 53.900 -35.8338
23718.750000 54.381 -33.9240
23719.116211 54.295 -32.1013
23719.482422 54.605 -31.1851
23719.848633 54.649 -27.3875
23720.214844 54.070 -28.6840
23720.581055 54.977 -31.6687
23720.947266 55.037 -26.1777
23721.313477 54.010 -27.3176
23721.679688 54.612 -31.6244
23722.045898 55.166 -26.9025
23722.412109 54.856 -27.5268
23722.778320 55.127 -30.6328
23723.144531 55.117 -28.3327
23723.510742 54.838 -28.8312
23723.876953 55.435 -30.2782
23724.243164 55.569 -26.0116
23724.609375 55.585 -28.4404
23724.975586 55.916 -29.4088
23725.341797 55.713 -28.4672
23725.708008 55.330 -30.1298
23726.074219 55.684 -32.7860
23726.440430 55.797 -30.3047
23726.806641 56.030 -29.0975
23727.172852 55.783 -30.0213
23727.539062 55.524 -33.9772
23727.905273 55.760 -31.9649
23728.271484 55.847 -31.9848
23728.637695 55.945 -31.7533
23729.003906 56.056 -32.1885
23729.370117 55.663 -33.1502
23729.736328 55.877 -35.5220
23730.102539 56.048 -33.3013
23730.468750 56.197 -32.6590
23730.834961 55.835 -35.7988
23731.201172 55.695 -37.0083
23731.567383 55.729 -35.5952
23731.933594 55.950 -34.5280
23732.299805 55.926 -35.9351
23732.666016 55.974 -37.5347
23733.032227 55.701 -35.6384
23733.398438 55.144 -36.5941
23733.764648 55.640 -39.3563
23734.130859 56.154 -36.3146
23734.497070 55.304 -35.4824
23734.863281 55.387 -40.8773
23735.229492 55.995 -38.4966
23735.595703 55.586 -36.2983
23735.961914 55.641 -40.0966
23736.328125 55.796 -39.6888
23736.694336 55.282 -39.3386
23737.060547 55.093 -42.3984
23737.426758 55.326 -41.3349
23737.792969 55.152 -40.4417
23738.159180 55.128 -39.0658
23738.525391 55.463 -39.7832
23738.891602 55.318 -38.8152
23739.257812 54.981 -40.8708
23739.624023 55.016 -43.0219
23739.990234 55.556 -41.4442
23740.356445 54.746 -40.9528
23740.722656 54.858 -42.5644
23741.088867 55.082 -41.8213
23741.455078 54.787 -40.3585
23741.821289 54.723 -41.2387
23742.187500 54.792 -41.3136
23742.553711 54.883 -43.2521
23742.919922 54.985 -45.3124
23743.286133 54.823 -42.8464
23743.652344 54.327 -41.0715
23744.018555 54.660 -40.8965
23744.384766 54.481 -40.6750
23744.750977 54.069 -40.6715
23745.117188 54.169 -41.1417
23745.483398 54.403 -39.4946
23745.849609 54.276 -40.7470
23746.215820 54.301 -43.0146
23746.582031 53.973 -41.6041
23746.948242 53.664 -40.4022
23747.314453 53.860 -38.8408
23747.680664 53.828 -37.3772
23748.046875 53.800 -39.0010
23748.413086 54.095 -37.9972
23748.779297 53.963 -34.1825
23749.145508 53.644 -34.8398
23749.511719 54.099 -37.0697
23749.877930 54.624 -35.2672
23750.244141 54.176 -36.0537
23750.610352 54.196 -37.5731
23750.976562 54.306 -37.0272
23751.342773 54.117 -36.6588
23751.708984 54.120 -38.5371
23752.075195 54.415 -36.9315
23752.441406 54.347 -35.7810
23752.807617 54.326 -36.1920
23753.173828 54.550 -36.5383
23753.540039 54.529 -36.2869
23753.906250 54.614 -35.9961
23754.272461 54.515 -38.8365
23754.638672 54.656 -37.5190
23755.004883 54.568 -37.7089
23755.371094 54.564 -39.3649
23755.737305 54.880 -39.8802
23756.103516 54.300 -38.1821
23756.469727 54.413 -38.2120
23756.835938 54.727 -39.8674
23757.202148 55.095 -37.3574
23757.568359 54.660 -36.2708
23757.934570 54.607 -38.9926
23758.300781 55.132 -41.9994
23758.666992 54.834 -38.8016
23759.033203 54.503 -40.8324
23759.399414 54.957 -40.5070
23759.765625 54.964 -36.3371
23760.131836 54.156 -40.0632
23760.498047 54.527 -42.7928
23760.864258 54.482 -41.4992
23761.230469 53.731 -40.3675
23761.596680 53.710 -41.4091
23761.962891 54.189 -37.2073
23762.329102 54.290 -35.1088
23762.695312 53.789 -38.4961
23763.061523 54.300 -39.2216
23763.427734 54.404 -33.7748
23763.793945 53.986 -34.4644
23764.160156 54.885 -37.7114
23764.526367 54.962 -32.5112
23764.892578 54.296 -31.5063
23765.258789 54.699 -35.8210
23765.625000 55.322 -34.3047
23765.991211 54.787 -33.5405
23766.357422 54.622 -33.5183
23766.723633 54.833 -34.2153
23767.089844 55.224 -34.2910
23767.456055 55.475 -33.4595
23767.822266 55.173 -33.1761
23768.188477 55.780 -37.1094
23768.554688 55.729 -36.9802
23768.920898 55.389 -36.9246
23769.287109 55.401 -38.7073
23769.653320 55.934 -38.0030
23770.019531 55.855 -37.0980
23770.385742 56.117 -38.0498
23770.751953 56.081 -39.9709
23771.118164 55.999 -41.0322
23771.484375 55.974 -41.6477
23771.850586 56.178 -41.5114
23772.216797 55.854 -41.3279
23772.583008 55.891 -41.6359
23772.949219 56.186 -43.2466
23773.315430 56.437 -42.4724
23773.681641 56.015 -43.0141
23774.047852 55.994 -46.9767
23774.414062 56.394 -46.9428
23774.780273 56.094 -43.7139
23775.146484 55.812 -45.3299
23775.512695 56.269 -46.0969
23775.878906 56.226 -46.7350
23776.245117 56.230 -47.0917
23776.611328 56.281 -49.0968
23776.977539 56.033 -48.5284
23777.343750 56.027 -49.5841
23777.709961 56.367 -49.1308
23778.076172 56.020 -48.7716
23778.442383 55.968 -51.1913
23778.808594 56.127 -50.9426
23779.174805 55.930 -48.3159
23779.541016 55.569 -49.5054
23779.907227 56.105 -51.6733
23780.273438 56.059 -51.1907
23780.639648 55.662 -48.7693
23781.005859 55.458 -51.8425
23781.372070 56.027 -52.1685
23781.738281 55.813 -49.6157
23782.104492 55.567 -51.5982
23782.470703 55.624 -54.2194
23782.836914 55.561 -51.2320
23783.203125 55.231 -52.7918
23783.569336 55.751 -56.1872
23783.935547 55.708 -54.0129
23784.301758 55.736 -53.9355
23784.667969 55.371 -55.5660
23785.034180 55.491 -55.4226
23785.400391 55.384 -53.7590
23785.766602 55.141 -54.7072
23786.132812 55.184 -59.0057
23786.499023 55.562 -56.7142
23786.865234 55.025 -56.9353
23787.231445 54.880 -61.1372
23787.597656 55.148 -58.8586
23787.963867 54.463 -55.4131
23788.330078 54.005 -59.4499
23788.696289 54.507 -61.6085
23789.062500 54.558 -59.0090
23789.428711 54.359 -57.8828
23789.794922 54.164 -56.3037
23790.161133 53.918 -59.2707
23790.527344 54.075 -58.8506
23790.893555 54.376 -54.4777
23791.259766 54.062 -53.8717
23791.625977 54.157 -58.9142
23791.992188 54.226 -58.4257
23792.358398 53.932 -54.4973
23792.724609 53.721 -53.5140
23793.090820 54.186 -53.2464
23793.457031 54.398 -52.6117
23793.823242 54.113 -52.7282
23794.189453 54.049 -55.4941
23794.555664 54.113 -55.7665
23794.921875 54.420 -53.7101
23795.288086 54.502 -50.9024
23795.654297 54.469 -51.1255
23796.020508 54.770 -54.4123
23796.386719 54.920 -56.1965
23796.752930 54.890 -56.0240
23797.119141 54.760 -55.3381
23797.485352 54.861 -55.4926
23797.851562 54.930 -56.4629
23798.217773 55.082 -57.5467
23798.583984 55.057 -59.1611
23798.950195 55.078 -59.4683
23799.316406 54.931 -61.1186
23799.682617 54.814 -64.0426
23800.048828 55.043 -64.4058
23800.415039 54.719 -63.1586
23800.781250 54.696 -62.6042
23801.147461 54.766 -64.4034
23801.513672 54.909 -66.2942
23801.879883 54.693 -66.5586
23802.246094 54.414 -64.3650
23802.612305 54.501 -67.8239
23802.978516 54.721 -66.3169
23803.344727 53.998 -65.2594
23803.710938 53.898 -70.4482
23804.077148 54.427 -68.8325
23804.443359 54.090 -65.4172
23804.809570 53.226 -70.7007
23805.175781 53.684 -72.8497
23805.541992 53.634 -67.3466
23805.908203 53.476 -66.5420
23806.274414 53.135 -69.5356
23806.640625 53.270 -69.2464
23807.006836 53.216 -70.6729
23807.373047 53.222 -69.0088
23807.739258 52.662 -67.2378
23808.105469 52.592 -67.5671
23808.471680 53.056 -67.8455
23808.837891 52.784 -68.2030
23809.204102 52.575 -71.6867
23809.570312 52.447 -70.8127
23809.936523 51.894 -70.4219
23810.302734 52.209 -70.7153
23810.668945 52.162 -69.4821
23811.035156 51.531 -69.5438
23811.401367 51.116 -68.9953
23811.767578 50.721 -66.4085
23812.133789 51.412 -69.5984
23812.500000 51.588 -64.5942
23812.866211 50.766 -62.0547
23813.232422 50.447 -68.8002
23813.598633 51.423 -68.4182
23813.964844 50.973 -61.7359
23814.331055 50.830 -60.4630
23814.697266 50.921 -62.3708
23815.063477 51.106 -61.7725
23815.429688 50.989 -60.0607
23815.795898 50.713 -57.5147
23816.162109 50.611 -57.0094
23816.528320 51.066 -54.9349
23816.894531 51.112 -52.3182
23817.260742 51.007 -53.1637
23817.626953 51.328 -52.7696
23817.993164 51.356 -53.9114
23818.359375 50.722 -52.3864
23818.725586 51.189 -53.6303
23819.091797 51.437 -48.7443
23819.458008 50.906 -47.3063
23819.824219 50.806 -52.5959
23820.190430 52.508 -47.5052
23820.556641 52.183 -43.8807
23820.922852 51.992 -47.1583
23821.289062 52.724 -49.2811
23821.655273 52.666 -45.8958
23822.021484 52.391 -46.0445
23822.387695 52.606 -47.0927
23822.753906 52.737 -46.2497
23823.120117 52.825 -50.4885
23823.486328 53.374 -49.4233
23823.852539 52.878 -45.6906
23824.218750 52.293 -48.3087
23824.584961 53.295 -51.9165
23824.951172 53.228 -49.0627
23825.317383 52.661 -51.6785
23825.683594 53.117 -54.0227
23826.049805 53.568 -51.9775
23826.416016 53.231 -55.2228
23826.782227 53.138 -57.3549
23827.148438 53.377 -56.8201
23827.514648 53.720 -53.2303
23827.880859 53.431 -52.8690
23828.247070 53.078 -56.7731
23828.613281 53.447 -55.6488
23828.979492 53.057 -51.6744
23829.345703 53.082 -53.8690
23829.711914 53.497 -53.7595
23830.078125 53.332 -53.9004
23830.444336 53.186 -58.4321
23830.810547 53.606 -56.2009
23831.176758 53.365 -55.4872
23831.542969 53.469 -58.2157
23831.909180 53.535 -57.2711
23832.275391 53.492 -57.6591
23832.641602 53.769 -55.6013
23833.007812 53.407 -55.7493
23833.374023 53.616 -60.7613
23833.740234 53.910 -56.9199
23834.106445 53.041 -53.3614
23834.472656 53.001 -62.4005
23834.838867 54.008 -59.1042
23835.205078 53.068 -54.6630
23835.571289 52.688 -60.0859
23835.937500 53.441 -58.3387
23836.303711 52.882 -53.7725
23836.669922 53.091 -58.7790
23837.036133 53.545 -57.0021
23837.402344 53.084 -56.5682
23837.768555 53.277 -58.8211
23838.134766 53.686 -57.5300
23838.500977 53.150 -58.7867
23838.867188 53.398 -59.2262
23839.233398 53.283 -55.3176
23839.599609 53.108 -56.2105
23839.965820 53.593 -56.6964
23840.332031 53.532 -57.0510
23840.698242 53.405 -60.3430
23841.064453 53.566 -60.1770
23841.430664 53.105 -58.2808
23841.796875 52.703 -60.5449
23842.163086 53.128 -59.3584
23842.529297 53.344 -57.1159
23842.895508 53.113 -55.7460
23843.261719 53.083 -58.9311
23843.627930 53.631 -59.2019
23843.994141 53.480 -56.8677
23844.360352 52.939 -58.3070
23844.726562 53.728 -59.1604
23845.092773 53.753 -53.9259
23845.458984 53.172 -56.7958
23845.825195 53.920 -58.8239
23846.191406 54.202 -54.6643
23846.557617 53.520 -56.4959
23846.923828 54.121 -59.3770
23847.290039 54.186 -56.6763
23847.656250 53.919 -59.2430
23848.022461 54.304 -59.5041
23848.388672 54.071 -55.7934
23848.754883 53.852 -58.5965
23849.121094 54.612 -58.3366
23849.487305 54.708 -55.5274
23849.853516 54.550 -57.4233
23850.219727 54.549 -59.4061
23850.585938 54.409 -60.8704
23850.952148 54.744 -61.3115
23851.318359 54.849 -58.7068
23851.684570 54.605 -60.9683
23852.050781 55.033 -64.2179
23852.416992 55.098 -63.1599
23852.783203 54.625 -64.9922
23853.149414 54.811 -67.9299
23853.515625 55.022 -67.0349
23853.881836 54.767 -66.9791
23854.248047 54.563 -68.4465
23854.614258 54.549 -70.3714
23854.980469 54.688 -69.2776
23855.346680 54.492 -67.3736
23855.712891 54.402 -69.0358
23856.079102 54.625 -70.2278
23856.445312 54.206 -70.0141
23856.811523 54.058 -73.6267
23857.177734 54.523 -72.1255
23857.543945 54.157 -68.9195
23857.910156 53.557 -72.6732
23858.276367 54.176 -74.7614
23858.642578 53.883 -72.3285
23859.008789 53.502 -72.1773
23859.375000 53.564 -71.0721
23859.741211 53.482 -69.5744
23860.107422 53.509 -72.3605
23860.473633 53.728 -69.7857
23860.839844 53.566 -69.4013
23861.206055 53.666 -70.5543
23861.572266 53.814 -69.3627
23861.938477 53.700 -67.3769
23862.304688 53.661 -68.9062
23862.670898 53.513 -69.5286
23863.037109 53.707 -70.5852
23863.403320 53.978 -67.2655
23863.769531 53.580 -64.5308
23864.135742 53.537 -67.9132
23864.501953 54.305 -67.6263
23864.868164 54.278 -65.5921
23865.234375 54.135 -68.7944
23865.600586 54.483 -69.5592
23865.966797 54.180 -69.1051
23866.333008 54.039 -70.2532
23866.699219 54.547 -71.0283
23867.065430 54.457 -69.7361
23867.431641 54.153 -72.7679
23867.797852 54.402 -74.6594
23868.164062 54.592 -73.6368
23868.530273 54.436 -74.4153
23868.896484 54.412 -75.8367
23869.262695 54.371 -77.4824
23869.628906 54.539 -78.1731
23869.995117 54.481 -77.1335
23870.361328 53.813 -77.7705
23870.727539 53.915 -81.0131
23871.093750 54.233 -79.1181
23871.459961 53.950 -77.5838
23871.826172 53.724 -79.8119
23872.192383 53.986 -79.5883
23872.558594 53.665 -79.8463
23872.924805 53.706 -81.0490
23873.291016 53.878 -79.4506
23873.657227 53.496 -78.0950
23874.023438 53.566 -81.3398
23874.389648 53.794 -83.3123
23874.755859 54.021 -81.7230
23875.122070 53.644 -82.3334
23875.488281 53.534 -85.3044
23875.854492 53.492 -85.1051
23876.220703 53.297 -81.4495
23876.586914 53.001 -83.3397
23876.953125 53.354 -83.5082
23877.319336 53.428 -81.3731
23877.685547 53.060 -81.5089
23878.051758 52.821 -84.6643
23878.417969 53.095 -83.3573
23878.784180 52.990 -81.4928
23879.150391 52.703 -84.6225
23879.516602 53.042 -88.1346
23879.882812 52.999 -85.0623
23880.249023 52.264 -83.7893
23880.615234 52.308 -86.4151
23880.981445 52.570 -85.6048
23881.347656 52.185 -86.6293
23881.713867 52.306 -87.4747
23882.080078 52.169 -84.4930
23882.446289 51.661 -84.1540
23882.812500 52.105 -86.8155
23883.178711 52.213 -83.6062
23883.544922 51.711 -83.8040
23883.911133 51.771 -83.4281
23884.277344 51.740 -81.4491
23884.643555 51.131 -82.5839
23885.009766 51.552 -81.8332
23885.375977 51.443 -77.7325
23885.742188 51.185 -80.5659
23886.108398 51.576 -83.2155
23886.474609 51.465 -78.6479
23886.840820 51.018 -78.7472
23887.207031 51.208 -78.9747
23887.573242 51.404 -77.4259
23887.939453 51.397 -75.4845
23888.305664 51.717 -74.5971
23888.671875 51.406 -76.1292
23889.038086 51.497 -75.7089
23889.404297 51.389 -72.0099
23889.770508 51.625 -72.1974
23890.136719 52.128 -75.4768
23890.502930 52.148 -73.5941
23890.869141 51.712 -74.4860
23891.235352 51.709 -72.6592
23891.601562 51.915 -70.4483
23891.967773 52.148 -70.5334
23892.333984 52.701 -71.0149
23892.700195 52.710 -73.9145
23893.066406 53.007 -74.7023
23893.432617 52.650 -74.0824
23893.798828 52.213 -77.3639
23894.165039 52.757 -77.1915
23894.531250 52.112 -72.4096
23894.897461 52.015 -74.2550
23895.263672 52.826 -72.7978
23895.629883 52.681 -69.7648
23895.996094 52.637 -75.1976
23896.362305 52.977 -75.7457
23896.728516 52.830 -74.1541
23897.094727 52.307 -76.2536
23897.460938 52.407 -77.7331
23897.827148 52.499 -75.5105
23898.193359 52.241 -70.6072
23898.559570 52.046 -74.7545
23898.925781 52.470 -76.5992
23899.291992 52.331 -74.4722
23899.658203 51.778 -75.3903
23900.024414 52.191 -77.5479
23900.390625 51.972 -75.3923
23900.756836 52.044 -75.5157
23901.123047 52.126 -73.6099
23901.489258 51.687 -73.3713
23901.855469 52.067 -76.1444
23902.221680 52.471 -71.5504
23902.587891 51.934 -71.4409
23902.954102 52.152 -75.0688
23903.320312 52.262 -70.5121
23903.686523 51.527 -70.8478
23904.052734 52.175 -72.4732
23904.418945 52.887 -68.4968
23904.785156 51.949 -67.5373
23905.151367 52.035 -72.6722
23905.517578 52.511 -69.9996
23905.883789 52.489 -67.7531
23906.250000 52.473 -70.7914
23906.616211 52.922 -68.8204
23906.982422 53.094 -68.8678
23907.348633 53.148 -71.0396
23907.714844 53.272 -74.8457
23908.081055 53.363 -73.2879
23908.447266 53.006 -70.2893
23908.813477 53.018 -74.1405
23909.179688 54.097 -72.4049
23909.545898 53.698 -67.8970
23909.912109 53.364 -73.8291
23910.278320 54.490 -74.8712
23910.644531 53.913 -69.0967
23911.010742 53.212 -76.4927
23911.376953 54.280 -77.2223
23911.743164 53.902 -70.3013
23912.109375 53.192 -75.6862
23912.475586 53.755 -78.1790
23912.841797 53.785 -74.8994
23913.208008 53.463 -74.9671
23913.574219 53.722 -75.6061
23913.940430 53.890 -76.3330
23914.306641 53.888 -75.5174
23914.672852 53.723 -77.8750
23915.039062 53.895 -78.5137
23915.405273 53.915 -75.5718
23915.771484 53.616 -75.9071
23916.137695 54.278 -76.8220
23916.503906 54.469 -77.1169
23916.870117 54.292 -78.3511
